"pli0093_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2016","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","2016","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","2016","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","2016","35-65 y.","higher education","","","","","2"
"Min 1x per week","2016","66 and older","in school","","","","","2"
"Min 1x per week","2016","66 and older","inadequately","","","","","2"
"Min 1x per week","2016","66 and older","general elemantary","","","","","2"
"Min 1x per week","2016","66 and older","middle vocational","","","","","2"
"Min 1x per week","2016","66 and older","vocational + Abi","","","","","2"
"Never","2016","16-34 y.","in school","","","","","5"
"Never","2016","16-34 y.","inadequately","","","","","5"
"Never","2016","16-34 y.","general elemantary","","","","","5"
"Never","2016","16-34 y.","middle vocational","","","","","5"
"Never","2016","16-34 y.","vocational + Abi","","","","","5"
"Never","2016","35-65 y.","higher vocational","","","","","5"
"Never","2016","35-65 y.","higher education","","","","","5"
"Never","2016","66 and older","in school","","","","","5"
"Never","2016","66 and older","inadequately","","","","","5"
"Never","2016","66 and older","general elemantary","","","","","5"
"Never","2016","66 and older","middle vocational","","","","","5"
"Never","2016","66 and older","vocational + Abi","","","","","5"
"Never","2016","66 and older","higher vocational","","","","","5"
"Never","2016","66 and older","higher education","","","","","5"
"Never","2016","16-34 y.","higher vocational","","","","","5"
"Never","2016","16-34 y.","higher education","","","","","5"
"Never","2016","35-65 y.","in school","","","","","5"
"Never","2016","35-65 y.","inadequately","","","","","5"
"Never","2016","35-65 y.","general elemantary","","","","","5"
"Never","2016","35-65 y.","middle vocational","","","","","5"
"Never","2016","35-65 y.","vocational + Abi","","","","","5"
"Rarely","2016","66 and older","higher education","","","","","4"
"Rarely","2016","66 and older","higher vocational","","","","","4"
"Rarely","2016","66 and older","middle vocational","","","","","4"
"Rarely","2016","66 and older","vocational + Abi","","","","","4"
"Rarely","2016","66 and older","in school","","","","","4"
"Rarely","2016","66 and older","inadequately","","","","","4"
"Rarely","2016","66 and older","general elemantary","","","","","4"
"Rarely","2016","35-65 y.","in school","","","","","4"
"Rarely","2016","35-65 y.","inadequately","","","","","4"
"Rarely","2016","35-65 y.","general elemantary","","","","","4"
"Rarely","2016","35-65 y.","middle vocational","","","","","4"
"Rarely","2016","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2016","35-65 y.","higher vocational","","","","","4"
"Rarely","2016","35-65 y.","higher education","","","","","4"
"Rarely","2016","16-34 y.","in school","","","","","4"
"Rarely","2016","16-34 y.","inadequately","","","","","4"
"Rarely","2016","16-34 y.","general elemantary","","","","","4"
"Rarely","2016","16-34 y.","middle vocational","","","","","4"
"Rarely","2016","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2016","16-34 y.","higher vocational","","","","","4"
"Rarely","2016","16-34 y.","higher education","","","","","4"
"Daily","2017","66 and older","in school","","","","","1"
"Daily","2017","66 and older","inadequately","","","","","1"
"Daily","2017","66 and older","general elemantary","","","","","1"
"Daily","2017","66 and older","middle vocational","","","","","1"
"Daily","2017","66 and older","vocational + Abi","","","","","1"
"Daily","2017","66 and older","higher vocational","","","","","1"
"Daily","2017","66 and older","higher education","","","","","1"
"Daily","2017","35-65 y.","in school","","","","","1"
"Daily","2017","35-65 y.","inadequately","11","","","","1"
"Daily","2017","35-65 y.","general elemantary","5","","","","1"
"Daily","2017","16-34 y.","in school","1","","","","1"
"Daily","2017","16-34 y.","general elemantary","29","","","","1"
"Daily","2017","16-34 y.","middle vocational","18","","","","1"
"Daily","2017","16-34 y.","vocational + Abi","3","","","","1"
"Daily","2017","16-34 y.","higher vocational","","","","","1"
"Daily","2017","16-34 y.","higher education","18","","","","1"
"Daily","2017","35-65 y.","middle vocational","5","","","","1"
"Daily","2017","35-65 y.","vocational + Abi","3","","","","1"
"Daily","2017","35-65 y.","higher vocational","","","","","1"
"Daily","2017","35-65 y.","higher education","10","","","","1"
"Daily","2017","16-34 y.","inadequately","25","","","","1"
"Min 1x per month","2017","66 and older","in school","","","","","3"
"Min 1x per month","2017","66 and older","inadequately","1","","","","3"
"Min 1x per month","2017","66 and older","general elemantary","29","","","","3"
"Min 1x per month","2017","66 and older","middle vocational","141","0.0553290203484149","0.0464746011494646","0.0641834395473653","3"
"Min 1x per month","2017","16-34 y.","in school","40","0.0848895989169588","0.0584534530142686","0.111325744819649","3"
"Min 1x per month","2017","16-34 y.","middle vocational","346","0.116670953625316","0.105192893842136","0.128149013408497","3"
"Min 1x per month","2017","16-34 y.","vocational + Abi","58","0.113521702598881","0.0881173470846092","0.138926058113152","3"
"Min 1x per month","2017","16-34 y.","higher vocational","10","","","","3"
"Min 1x per month","2017","16-34 y.","higher education","168","0.119546873077763","0.103564919524662","0.135528826630864","3"
"Min 1x per month","2017","35-65 y.","in school","1","","","","3"
"Min 1x per month","2017","35-65 y.","inadequately","37","0.0459733362306567","0.0337733835958028","0.0581732888655105","3"
"Min 1x per month","2017","66 and older","vocational + Abi","13","","","","3"
"Min 1x per month","2017","66 and older","higher vocational","32","0.065692670220384","0.0396259320810114","0.0917594083597567","3"
"Min 1x per month","2017","66 and older","higher education","113","0.0900924496375438","0.0743333538064573","0.10585154546863","3"
"Min 1x per month","2017","35-65 y.","higher vocational","85","0.0888505084962743","0.0717542114740826","0.105946805518466","3"
"Min 1x per month","2017","35-65 y.","general elemantary","68","0.057732913774687","0.0461402926198911","0.0693255349294828","3"
"Min 1x per month","2017","35-65 y.","middle vocational","464","0.0656968691270102","0.0600577826845344","0.071335955569486","3"
"Min 1x per month","2017","16-34 y.","general elemantary","125","0.0613202811342297","0.0497789783999871","0.0728615838684723","3"
"Min 1x per month","2017","35-65 y.","higher education","467","0.103234117940627","0.0944519508845553","0.112016284996699","3"
"Min 1x per month","2017","16-34 y.","inadequately","70","0.0439346989342199","0.0331951302626411","0.0546742676057987","3"
"Min 1x per month","2017","35-65 y.","vocational + Abi","130","0.08781017584002","0.0740283861352018","0.101591965544838","3"
"Min 1x per week","2017","16-34 y.","in school","133","0.314591274800148","0.270547726042606","0.35863482355769","2"
"Min 1x per week","2017","16-34 y.","inadequately","80","0.0676845083359228","0.0545211918441921","0.0808478248276534","2"
"Min 1x per week","2017","16-34 y.","general elemantary","172","0.111401163809312","0.0962658377621085","0.126536489856515","2"
"Min 1x per week","2017","16-34 y.","middle vocational","436","0.14945495686003","0.136707320285446","0.162202593434613","2"
"Min 1x per week","2017","16-34 y.","vocational + Abi","77","0.125836292093034","0.099275928107704","0.152396656078364","2"
"Min 1x per week","2017","16-34 y.","higher vocational","19","","","","2"
"Min 1x per week","2017","16-34 y.","higher education","285","0.234128103899765","0.213268191792536","0.254988016006994","2"
"Min 1x per week","2017","35-65 y.","in school","","","","","2"
"Min 1x per week","2017","35-65 y.","inadequately","37","0.053190433207789","0.0401175024752693","0.0662633639403087","2"
"Min 1x per week","2017","35-65 y.","general elemantary","86","0.065750367372796","0.0534317077870018","0.0780690269585903","2"
"Min 1x per week","2017","35-65 y.","middle vocational","714","0.0907118429159375","0.0841748912200419","0.0972487946118331","2"
"Min 1x per week","2017","35-65 y.","vocational + Abi","213","0.141441450023578","0.124472151396209","0.158410748650947","2"
"Min 1x per week","2017","35-65 y.","higher vocational","147","0.124095689924582","0.104285713546064","0.1439056663031","2"
"Min 1x per week","2017","35-65 y.","higher education","865","0.199627548957512","0.188090178626021","0.211164919289003","2"
"Min 1x per week","2017","66 and older","in school","","","","","2"
"Min 1x per week","2017","66 and older","inadequately","2","","","","2"
"Min 1x per week","2017","66 and older","general elemantary","49","0.076315755770693","0.055484057873188","0.097147453668198","2"
"Min 1x per week","2017","66 and older","middle vocational","251","0.110238753399759","0.0981091335043295","0.122368373295189","2"
"Min 1x per week","2017","66 and older","vocational + Abi","16","","","","2"
"Min 1x per week","2017","66 and older","higher vocational","49","0.149878670756257","0.112321425835169","0.187435915677344","2"
"Min 1x per week","2017","66 and older","higher education","264","0.229027752161297","0.205899016519201","0.252156487803393","2"
"Never","2017","16-34 y.","in school","164","0.34832388659537","0.303133955034141","0.393513818156599","5"
"Never","2017","16-34 y.","inadequately","1000","0.701929090933827","0.677960326303036","0.725897855564618","5"
"Never","2017","16-34 y.","general elemantary","1024","0.606959580374194","0.583463655776157","0.630455504972231","5"
"Never","2017","16-34 y.","middle vocational","1531","0.49279293490246","0.474917742033236","0.510668127771685","5"
"Never","2017","16-34 y.","vocational + Abi","320","0.518586013380096","0.47857270774568","0.558599319014513","5"
"Never","2017","35-65 y.","higher vocational","514","0.4686062683791","0.438622270571589","0.498590266186611","5"
"Never","2017","35-65 y.","higher education","1936","0.401378303557484","0.387230021699401","0.415526585415568","5"
"Never","2017","66 and older","in school","","","","","5"
"Never","2017","66 and older","inadequately","69","0.872806211517944","0.798385366984669","0.94722705605122","5"
"Never","2017","66 and older","general elemantary","461","0.749350089908824","0.715345937453616","0.783354242364033","5"
"Never","2017","66 and older","middle vocational","1652","0.638399005610967","0.619790812227094","0.657007198994841","5"
"Never","2017","66 and older","vocational + Abi","83","0.625609008302584","0.545153666730568","0.7060643498746","5"
"Never","2017","66 and older","higher vocational","186","0.580079671598032","0.528150591842663","0.632008751353401","5"
"Never","2017","66 and older","higher education","555","0.44317438120974","0.415832059310289","0.470516703109191","5"
"Never","2017","16-34 y.","higher vocational","60","0.474606275120266","0.388099069223932","0.561113481016599","5"
"Never","2017","16-34 y.","higher education","653","0.324529550418904","0.301465374877703","0.347593725960104","5"
"Never","2017","35-65 y.","in school","1","","","","5"
"Never","2017","35-65 y.","inadequately","923","0.779909882947656","0.755774879780404","0.804044886114908","5"
"Never","2017","35-65 y.","general elemantary","1122","0.688748747379465","0.665735979374568","0.711761515384362","5"
"Never","2017","35-65 y.","middle vocational","4451","0.58260268320267","0.571378530152083","0.593826836253258","5"
"Never","2017","35-65 y.","vocational + Abi","850","0.491092214970708","0.466748230865026","0.515436199076389","5"
"Rarely","2017","66 and older","in school","","","","","4"
"Rarely","2017","66 and older","inadequately","5","","","","4"
"Rarely","2017","66 and older","general elemantary","85","0.124977441246619","0.0990307947231797","0.150924087770059","4"
"Rarely","2017","66 and older","middle vocational","517","0.196033220640858","0.180657793447104","0.211408647834612","4"
"Rarely","2017","66 and older","vocational + Abi","27","","","","4"
"Rarely","2017","66 and older","higher vocational","80","0.204348987425327","0.161923102607042","0.246774872243612","4"
"Rarely","2017","66 and older","higher education","336","0.237705416991419","0.21427557172502","0.261135262257818","4"
"Rarely","2017","35-65 y.","in school","4","","","","4"
"Rarely","2017","35-65 y.","inadequately","124","0.119437297405002","0.100545424958715","0.138329169851289","4"
"Rarely","2017","35-65 y.","general elemantary","274","0.187659028296833","0.168252993534633","0.207065063059034","4"
"Rarely","2017","35-65 y.","middle vocational","1781","0.260956054364449","0.250960397622404","0.270951711106494","4"
