"party","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"CDU/CSU","2004","66 and older","Single parent ","13","","","","1"
"CDU/CSU","2004","66 and older","Couple + C. LE 16 ","1","","","","1"
"CDU/CSU","2004","66 and older","Couple + C. GT 16 ","44","0.406006813726557","0.300357559075566","0.511656068377548","1"
"CDU/CSU","2004","66 and older","Couple + C. LE and GT 16","2","","","","1"
"CDU/CSU","2004","66 and older","1-pers.-HH","279","0.533473913128625","0.490512577823128","0.576435248434122","1"
"CDU/CSU","2004","16-34 y.","Single parent ","38","0.340138528285203","0.249950382499347","0.430326674071059","1"
"CDU/CSU","2004","16-34 y.","Couple + C. GT 16 ","172","0.438003130113604","0.390383543720754","0.485622716506453","1"
"CDU/CSU","2004","16-34 y.","Couple + C. LE and GT 16","79","0.517573419188211","0.441096961531607","0.594049876844816","1"
"CDU/CSU","2004","35-65 y.","1-pers.-HH","195","0.376114334953936","0.334031823876058","0.418196846031814","1"
"CDU/CSU","2004","35-65 y.","(Married) couple without C. ","884","0.453682404837836","0.431378767925105","0.475986041750567","1"
"CDU/CSU","2004","16-34 y.","Couple + C. LE 16 ","141","0.460086245097294","0.406714978663619","0.513457511530969","1"
"FDP","2004","35-65 y.","Couple + C. GT 16 ","47","0.0342138356924815","0.0229190518707365","0.0455086195142265","3"
"FDP","2004","66 and older","Single parent ","2","","","","3"
"FDP","2004","66 and older","1-pers.-HH","14","","","","3"
"FDP","2004","35-65 y.","Couple + C. LE and GT 16","14","","","","3"
"FDP","2004","66 and older","(Married) couple without C. ","50","0.0435859253411494","0.0322854831647609","0.0548863675175379","3"
"FDP","2004","66 and older","Couple + C. LE 16 ","","","","","3"
"FDP","2004","66 and older","Couple + C. GT 16 ","3","","","","3"
"FDP","2004","66 and older","Couple + C. LE and GT 16","","","","","3"
"FDP","2004","35-65 y.","(Married) couple without C. ","79","0.0284214376078352","0.0209768763667008","0.0358659988489695","3"
"FDP","2004","16-34 y.","1-pers.-HH","22","","","","3"
"FDP","2004","16-34 y.","(Married) couple without C. ","25","","","","3"
"FDP","2004","16-34 y.","Single parent ","4","","","","3"
"FDP","2004","16-34 y.","Couple + C. GT 16 ","22","","","","3"
"FDP","2004","16-34 y.","Couple + C. LE and GT 16","6","","","","3"
"FDP","2004","35-65 y.","1-pers.-HH","31","0.0582047164851123","0.037864922747402","0.0785445102228225","3"
"FDP","2004","35-65 y.","Single parent ","5","","","","3"
"FDP","2004","35-65 y.","Couple + C. LE 16 ","46","0.0340935969329263","0.0239931362558776","0.044194057609975","3"
"FDP","2004","16-34 y.","Couple + C. LE 16 ","17","","","","3"
"NPD Combination","2004","16-34 y.","1-pers.-HH","3","","","","6"
"NPD Combination","2004","16-34 y.","(Married) couple without C. ","6","","","","6"
"NPD Combination","2004","16-34 y.","Single parent ","2","","","","6"
"NPD Combination","2004","16-34 y.","Couple + C. LE 16 ","10","","","","6"
"NPD Combination","2004","35-65 y.","Couple + C. LE 16 ","5","","","","6"
"NPD Combination","2004","35-65 y.","Couple + C. GT 16 ","8","","","","6"
"NPD Combination","2004","35-65 y.","Couple + C. LE and GT 16","4","","","","6"
"NPD Combination","2004","66 and older","Single parent ","","","","","6"
"NPD Combination","2004","16-34 y.","Couple + C. GT 16 ","4","","","","6"
"NPD Combination","2004","16-34 y.","Couple + C. LE and GT 16","3","","","","6"
"NPD Combination","2004","35-65 y.","1-pers.-HH","8","","","","6"
"NPD Combination","2004","35-65 y.","(Married) couple without C. ","11","","","","6"
"NPD Combination","2004","66 and older","Couple + C. GT 16 ","","","","","6"
"NPD Combination","2004","66 and older","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","2004","66 and older","1-pers.-HH","2","","","","6"
"NPD Combination","2004","66 and older","(Married) couple without C. ","1","","","","6"
"NPD Combination","2004","66 and older","Couple + C. LE 16 ","","","","","6"
"NPD Combination","2004","35-65 y.","Single parent ","2","","","","6"
"Other","2004","16-34 y.","1-pers.-HH","2","","","","8"
"Other","2004","35-65 y.","Couple + C. LE 16 ","13","","","","8"
"Other","2004","35-65 y.","(Married) couple without C. ","19","","","","8"
"Other","2004","35-65 y.","Single parent ","5","","","","8"
"Other","2004","35-65 y.","Couple + C. GT 16 ","13","","","","8"
"Other","2004","35-65 y.","Couple + C. LE and GT 16","5","","","","8"
"Other","2004","66 and older","1-pers.-HH","2","","","","8"
"Other","2004","66 and older","(Married) couple without C. ","8","","","","8"
"Other","2004","66 and older","Couple + C. LE 16 ","","","","","8"
"Other","2004","66 and older","Couple + C. GT 16 ","","","","","8"
"Other","2004","66 and older","Couple + C. LE and GT 16","","","","","8"
"Other","2004","16-34 y.","(Married) couple without C. ","3","","","","8"
"Other","2004","16-34 y.","Single parent ","4","","","","8"
"Other","2004","16-34 y.","Couple + C. LE 16 ","2","","","","8"
"Other","2004","16-34 y.","Couple + C. GT 16 ","9","","","","8"
"Other","2004","16-34 y.","Couple + C. LE and GT 16","3","","","","8"
"Other","2004","35-65 y.","1-pers.-HH","3","","","","8"
"Other","2004","66 and older","Single parent ","","","","","8"
"PDS/Linke","2004","16-34 y.","1-pers.-HH","15","","","","5"
"PDS/Linke","2004","16-34 y.","(Married) couple without C. ","7","","","","5"
"PDS/Linke","2004","16-34 y.","Single parent ","6","","","","5"
"PDS/Linke","2004","16-34 y.","Couple + C. LE 16 ","16","","","","5"
"PDS/Linke","2004","16-34 y.","Couple + C. GT 16 ","22","","","","5"
"PDS/Linke","2004","16-34 y.","Couple + C. LE and GT 16","3","","","","5"
"PDS/Linke","2004","35-65 y.","1-pers.-HH","28","","","","5"
"PDS/Linke","2004","35-65 y.","(Married) couple without C. ","93","0.0450495159267158","0.0357574428792341","0.0543415889741974","5"
"PDS/Linke","2004","35-65 y.","Single parent ","7","","","","5"
"PDS/Linke","2004","35-65 y.","Couple + C. LE 16 ","24","","","","5"
"PDS/Linke","2004","35-65 y.","Couple + C. GT 16 ","55","0.0458893679327328","0.0328879129587173","0.0588908229067483","5"
"PDS/Linke","2004","35-65 y.","Couple + C. LE and GT 16","19","","","","5"
"PDS/Linke","2004","66 and older","1-pers.-HH","30","0.0484403692674883","0.0299517304559788","0.0669290080789978","5"
"PDS/Linke","2004","66 and older","(Married) couple without C. ","83","0.0515020215922247","0.039269114822692","0.0637349283617574","5"
"PDS/Linke","2004","66 and older","Single parent ","1","","","","5"
"PDS/Linke","2004","66 and older","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","2004","66 and older","Couple + C. LE and GT 16","","","","","5"
"PDS/Linke","2004","66 and older","Couple + C. GT 16 ","6","","","","5"
"SPD","2004","16-34 y.","Couple + C. LE and GT 16","42","0.24143418345535","0.17593706692309","0.306931299987609","2"
"SPD","2004","35-65 y.","1-pers.-HH","167","0.339542607917723","0.298403133167897","0.38068208266755","2"
"SPD","2004","35-65 y.","(Married) couple without C. ","670","0.373331216852837","0.351661995403575","0.3950004383021","2"
"SPD","2004","16-34 y.","1-pers.-HH","83","0.340062930384943","0.282032069037799","0.398093791732088","2"
"SPD","2004","16-34 y.","(Married) couple without C. ","125","0.334573554102254","0.286881063596251","0.382266044608257","2"
"SPD","2004","16-34 y.","Single parent ","30","0.281535456797468","0.195917595028719","0.367153318566218","2"
"SPD","2004","16-34 y.","Couple + C. LE 16 ","109","0.243345950108241","0.197395853437244","0.289296046779238","2"
"SPD","2004","16-34 y.","Couple + C. GT 16 ","126","0.321740034602326","0.276903637458724","0.366576431745928","2"
"SPD","2004","35-65 y.","Single parent ","59","0.362060015636502","0.288729234109592","0.435390797163412","2"
"SPD","2004","35-65 y.","Couple + C. LE 16 ","424","0.364067761220765","0.337286330073674","0.390849192367855","2"
"SPD","2004","66 and older","1-pers.-HH","175","0.349553506178425","0.308490964191388","0.390616048165462","2"
"SPD","2004","66 and older","(Married) couple without C. ","430","0.350457847242027","0.324050736459603","0.376864958024451","2"
"SPD","2004","66 and older","Single parent ","6","","","","2"
"SPD","2004","66 and older","Couple + C. LE 16 ","1","","","","2"
"SPD","2004","66 and older","Couple + C. GT 16 ","29","","","","2"
"SPD","2004","66 and older","Couple + C. LE and GT 16","","","","","2"
"SPD","2004","35-65 y.","Couple + C. LE and GT 16","165","0.418159226540589","0.372736635102406","0.463581817978772","2"
"SPD","2004","35-65 y.","Couple + C. GT 16 ","371","0.40575122037523","0.375240629577631","0.436261811172828","2"
"AfD","2005","16-34 y.","Couple + C. GT 16 ","","","","","7"
"AfD","2005","16-34 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","2005","35-65 y.","1-pers.-HH","","","","","7"
"AfD","2005","35-65 y.","(Married) couple without C. ","","","","","7"
"AfD","2005","66 and older","Single parent ","","","","","7"
"AfD","2005","66 and older","Couple + C. LE 16 ","","","","","7"
"AfD","2005","66 and older","Couple + C. GT 16 ","","","","","7"
"AfD","2005","16-34 y.","1-pers.-HH","","","","","7"
"AfD","2005","16-34 y.","(Married) couple without C. ","","","","","7"
"AfD","2005","16-34 y.","Single parent ","","","","","7"
"AfD","2005","16-34 y.","Couple + C. LE 16 ","","","","","7"
"AfD","2005","35-65 y.","Single parent ","","","","","7"
"AfD","2005","35-65 y.","Couple + C. LE 16 ","","","","","7"
"AfD","2005","35-65 y.","Couple + C. GT 16 ","","","","","7"
"AfD","2005","35-65 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","2005","66 and older","1-pers.-HH","","","","","7"
"AfD","2005","66 and older","(Married) couple without C. ","","","","","7"
"AfD","2005","66 and older","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2005","66 and older","(Married) couple without C. ","696","0.507568340058049","0.481519396354893","0.533617283761206","1"
"CDU/CSU","2005","66 and older","Single parent ","15","","","","1"
"CDU/CSU","2005","66 and older","Couple + C. LE 16 ","1","","","","1"
"CDU/CSU","2005","66 and older","Couple + C. GT 16 ","41","0.379964562577837","0.28078230709769","0.479146818057984","1"
"CDU/CSU","2005","66 and older","Couple + C. LE and GT 16","2","","","","1"
"CDU/CSU","2005","16-34 y.","1-pers.-HH","77","0.275209628761155","0.221936987611015","0.328482269911294","1"
"CDU/CSU","2005","16-34 y.","(Married) couple without C. ","124","0.336204894239644","0.288004127513446","0.384405660965843","1"
"CDU/CSU","2005","35-65 y.","Couple + C. LE and GT 16","179","0.355655818390378","0.311523901848191","0.399787734932565","1"
"CDU/CSU","2005","16-34 y.","Couple + C. GT 16 ","132","0.326559432536932","0.279158714329013","0.373960150744851","1"
"CDU/CSU","2005","16-34 y.","Couple + C. LE and GT 16","64","0.399333648901706","0.321729135388054","0.476938162415357","1"
"CDU/CSU","2005","35-65 y.","1-pers.-HH","182","0.318820632712224","0.27872765023589","0.358913615188559","1"
"CDU/CSU","2005","35-65 y.","(Married) couple without C. ","801","0.419557071689777","0.397232083402028","0.441882059977526","1"
"CDU/CSU","2005","35-65 y.","Single parent ","56","0.235692562933607","0.175657570684526","0.295727555182687","1"
"CDU/CSU","2005","35-65 y.","Couple + C. LE 16 ","475","0.419507007453443","0.391422045032926","0.447591969873959","1"
"CDU/CSU","2005","35-65 y.","Couple + C. GT 16 ","390","0.400611701215335","0.369500442240039","0.431722960190631","1"
"CDU/CSU","2005","16-34 y.","Single parent ","33","0.334314749408482","0.243648916139997","0.424980582676966","1"
"CDU/CSU","2005","66 and older","1-pers.-HH","288","0.519325847494363","0.478237443041014","0.560414251947712","1"
"CDU/CSU","2005","16-34 y.","Couple + C. LE 16 ","117","0.357183781697213","0.304846708358884","0.409520855035543","1"
"FDP","2005","66 and older","1-pers.-HH","11","","","","3"
"FDP","2005","35-65 y.","Couple + C. LE 16 ","39","0.031166631774773","0.021277111490255","0.0410561520592911","3"
"FDP","2005","35-65 y.","Couple + C. GT 16 ","34","0.0267889152355106","0.0165375258919405","0.0370403045790808","3"
"FDP","2005","35-65 y.","Couple + C. LE and GT 16","15","","","","3"
"FDP","2005","66 and older","(Married) couple without C. ","55","0.0333325372394216","0.0239797165545192","0.042685357924324","3"
"FDP","2005","66 and older","Single parent ","1","","","","3"
"FDP","2005","16-34 y.","1-pers.-HH","16","","","","3"
"FDP","2005","16-34 y.","(Married) couple without C. ","30","0.0702757742621623","0.0441953410363115","0.0963562074880132","3"
"FDP","2005","16-34 y.","Single parent ","8","","","","3"
"FDP","2005","16-34 y.","Couple + C. LE 16 ","14","","","","3"
"FDP","2005","16-34 y.","Couple + C. GT 16 ","25","","","","3"
"FDP","2005","35-65 y.","1-pers.-HH","29","","","","3"
"FDP","2005","35-65 y.","(Married) couple without C. ","97","0.0343146586905984","0.0260794688333786","0.0425498485478183","3"
"FDP","2005","35-65 y.","Single parent ","5","","","","3"
"FDP","2005","66 and older","Couple + C. LE 16 ","","","","","3"
"FDP","2005","66 and older","Couple + C. GT 16 ","6","","","","3"
"FDP","2005","66 and older","Couple + C. LE and GT 16","","","","","3"
"FDP","2005","16-34 y.","Couple + C. LE and GT 16","7","","","","3"
"NPD Combination","2005","35-65 y.","Couple + C. LE and GT 16","5","","","","6"
"NPD Combination","2005","35-65 y.","Couple + C. LE 16 ","16","","","","6"
"NPD Combination","2005","35-65 y.","Couple + C. GT 16 ","12","","","","6"
"NPD Combination","2005","16-34 y.","Couple + C. LE and GT 16","8","","","","6"
"NPD Combination","2005","66 and older","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","2005","16-34 y.","1-pers.-HH","6","","","","6"
"NPD Combination","2005","16-34 y.","(Married) couple without C. ","13","","","","6"
"NPD Combination","2005","16-34 y.","Single parent ","4","","","","6"
"NPD Combination","2005","66 and older","Single parent ","","","","","6"
"NPD Combination","2005","16-34 y.","Couple + C. LE 16 ","24","","","","6"
"NPD Combination","2005","16-34 y.","Couple + C. GT 16 ","10","","","","6"
"NPD Combination","2005","35-65 y.","1-pers.-HH","6","","","","6"
"NPD Combination","2005","35-65 y.","(Married) couple without C. ","17","","","","6"
"NPD Combination","2005","66 and older","1-pers.-HH","3","","","","6"
"NPD Combination","2005","66 and older","(Married) couple without C. ","3","","","","6"
"NPD Combination","2005","66 and older","Couple + C. GT 16 ","1","","","","6"
"NPD Combination","2005","35-65 y.","Single parent ","2","","","","6"
"NPD Combination","2005","66 and older","Couple + C. LE 16 ","","","","","6"
"Other","2005","16-34 y.","1-pers.-HH","1","","","","8"
"Other","2005","35-65 y.","Couple + C. LE 16 ","11","","","","8"
"Other","2005","66 and older","Couple + C. LE 16 ","","","","","8"
"Other","2005","66 and older","Couple + C. GT 16 ","","","","","8"
"Other","2005","66 and older","Couple + C. LE and GT 16","","","","","8"
"Other","2005","35-65 y.","(Married) couple without C. ","22","","","","8"
"Other","2005","35-65 y.","Single parent ","4","","","","8"
"Other","2005","35-65 y.","Couple + C. GT 16 ","9","","","","8"
"Other","2005","35-65 y.","Couple + C. LE and GT 16","7","","","","8"
"Other","2005","66 and older","1-pers.-HH","4","","","","8"
"Other","2005","66 and older","(Married) couple without C. ","9","","","","8"
"Other","2005","66 and older","Single parent ","","","","","8"
"Other","2005","16-34 y.","(Married) couple without C. ","3","","","","8"
"Other","2005","16-34 y.","Single parent ","5","","","","8"
"Other","2005","16-34 y.","Couple + C. LE 16 ","","","","","8"
"Other","2005","16-34 y.","Couple + C. GT 16 ","2","","","","8"
"Other","2005","16-34 y.","Couple + C. LE and GT 16","2","","","","8"
"Other","2005","35-65 y.","1-pers.-HH","5","","","","8"
"PDS/Linke","2005","16-34 y.","1-pers.-HH","14","","","","5"
"PDS/Linke","2005","16-34 y.","(Married) couple without C. ","9","","","","5"
"PDS/Linke","2005","16-34 y.","Single parent ","4","","","","5"
"PDS/Linke","2005","16-34 y.","Couple + C. LE 16 ","16","","","","5"
"PDS/Linke","2005","16-34 y.","Couple + C. GT 16 ","21","","","","5"
"PDS/Linke","2005","16-34 y.","Couple + C. LE and GT 16","7","","","","5"
"PDS/Linke","2005","35-65 y.","1-pers.-HH","33","0.0551347784970782","0.0354983653470499","0.0747711916471065","5"
"PDS/Linke","2005","35-65 y.","(Married) couple without C. ","87","0.0418457308151794","0.0327871689910264","0.0509042926393324","5"
"PDS/Linke","2005","35-65 y.","Single parent ","12","","","","5"
"PDS/Linke","2005","35-65 y.","Couple + C. LE 16 ","22","","","","5"
"PDS/Linke","2005","35-65 y.","Couple + C. GT 16 ","52","0.0401054598428804","0.0276484114512826","0.0525625082344781","5"
"PDS/Linke","2005","35-65 y.","Couple + C. LE and GT 16","23","","","","5"
