"party","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","1996","(3a) lower tertiary education","Male","88","0.403853595991071","0.341252702627206","0.466454489354936"
"CDU/CSU","1996","(3a) lower tertiary education","Female","56","0.313441272510001","0.247824568179405","0.379057976840597"
"CDU/CSU","1996","(3b) higher tertiary education","Male","126","0.389405744586639","0.33757515291649","0.441236336256788"
"CDU/CSU","1996","(3b) higher tertiary education","Female","59","0.328378551997022","0.265012516910294","0.391744587083751"
"SPD","1996","(0) in school","Male","","","",""
"SPD","1996","(0) in school","Female","","","",""
"SPD","1996","(1a) inadequately completed","Male","48","0.540995937745857","0.425892814149311","0.656099061342402"
"SPD","1996","(1a) inadequately completed","Female","","","",""
"SPD","1996","(1b) general elementary school","Male","131","0.561449093849418","0.498006729631665","0.624891458067172"
"SPD","1996","(1b) general elementary school","Female","197","0.453241758584353","0.406937681446752","0.499545835721954"
"SPD","1996","(1c) basic vocational qualification","Male","499","0.467098760267827","0.437343487495736","0.496854033039919"
"SPD","1996","(1c) basic vocational qualification","Female","297","0.396379396789222","0.360773932649327","0.431984860929117"
"SPD","1996","(2b) intermediate general qualification","Male","","","",""
"SPD","1996","(2b) intermediate general qualification","Female","34","0.376170886462376","0.274378833242527","0.477962939682225"
"SPD","1996","(2a) intermediate vocational","Male","185","0.34171566432563","0.301786736200822","0.381644592450439"
"SPD","1996","(2a) intermediate vocational","Female","193","0.327101229945368","0.287856813591418","0.366345646299318"
"SPD","1996","(2c_gen) general maturity certificate","Male","40","0.306199657093251","0.223037318711067","0.389361995475435"
"SPD","1996","(2c_gen) general maturity certificate","Female","","","",""
"SPD","1996","(2c_voc) vocational maturity certificate","Male","63","0.331735530420189","0.259006912770337","0.404464148070042"
"SPD","1996","(2c_voc) vocational maturity certificate","Female","38","0.310791228749826","0.228665743176533","0.392916714323119"
"SPD","1996","(3a) lower tertiary education","Male","77","0.326608322654637","0.266775487056149","0.386441158253124"
"SPD","1996","(3a) lower tertiary education","Female","54","0.247847767499103","0.186775667069136","0.308919867929069"
"SPD","1996","(3b) higher tertiary education","Male","95","0.273618025268911","0.226230556207042","0.32100549433078"
"SPD","1996","(3b) higher tertiary education","Female","61","0.291547283903895","0.230225215097042","0.352869352710749"
"FDP","1996","(0) in school","Male","","","",""
"FDP","1996","(0) in school","Female","","","",""
"FDP","1996","(1a) inadequately completed","Male","","","",""
"FDP","1996","(1a) inadequately completed","Female","","","",""
"FDP","1996","(1b) general elementary school","Male","","","",""
"FDP","1996","(1b) general elementary school","Female","","","",""
"FDP","1996","(1c) basic vocational qualification","Male","","","",""
"FDP","1996","(1c) basic vocational qualification","Female","","","",""
"FDP","1996","(2b) intermediate general qualification","Male","","","",""
"FDP","1996","(2b) intermediate general qualification","Female","","","",""
"FDP","1996","(2a) intermediate vocational","Male","","","",""
"FDP","1996","(2a) intermediate vocational","Female","","","",""
"FDP","1996","(2c_gen) general maturity certificate","Male","","","",""
"FDP","1996","(2c_gen) general maturity certificate","Female","","","",""
"FDP","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"FDP","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"FDP","1996","(3a) lower tertiary education","Male","","","",""
"FDP","1996","(3a) lower tertiary education","Female","","","",""
"FDP","1996","(3b) higher tertiary education","Male","","","",""
"FDP","1996","(3b) higher tertiary education","Female","","","",""
"Grüne","1996","(0) in school","Male","","","",""
"Grüne","1996","(0) in school","Female","","","",""
"Grüne","1996","(1a) inadequately completed","Male","","","",""
"Grüne","1996","(1a) inadequately completed","Female","","","",""
"Grüne","1996","(1b) general elementary school","Male","","","",""
"Grüne","1996","(1b) general elementary school","Female","","","",""
"Grüne","1996","(1c) basic vocational qualification","Male","31","0.0271142333108138","0.0174277574059697","0.0368007092156578"
"Grüne","1996","(1c) basic vocational qualification","Female","","","",""
"Grüne","1996","(2b) intermediate general qualification","Male","","","",""
"Grüne","1996","(2b) intermediate general qualification","Female","","","",""
"Grüne","1996","(2a) intermediate vocational","Male","39","0.059578921190768","0.0396512778023342","0.0795065645792019"
"Grüne","1996","(2a) intermediate vocational","Female","73","0.109726039800271","0.0835816441787972","0.135870435421745"
"Grüne","1996","(2c_gen) general maturity certificate","Male","","","",""
"Grüne","1996","(2c_gen) general maturity certificate","Female","","","",""
"Grüne","1996","(2c_voc) vocational maturity certificate","Male","31","0.224808359624773","0.16032525757029","0.289291461679257"
"Grüne","1996","(2c_voc) vocational maturity certificate","Female","35","0.300188974475034","0.218858007743983","0.381519941206084"
"Grüne","1996","(3a) lower tertiary education","Male","","","",""
"Grüne","1996","(3a) lower tertiary education","Female","36","0.22366401374688","0.16472262113514","0.282605406358619"
"Grüne","1996","(3b) higher tertiary education","Male","64","0.197597720020424","0.155272846000343","0.239922594040505"
"Grüne","1996","(3b) higher tertiary education","Female","61","0.287564314478944","0.226491604510239","0.34863702444765"
"PDS/Linke","1996","(0) in school","Male","","","",""
"PDS/Linke","1996","(0) in school","Female","","","",""
"PDS/Linke","1996","(1a) inadequately completed","Male","","","",""
"PDS/Linke","1996","(1a) inadequately completed","Female","","","",""
"PDS/Linke","1996","(1b) general elementary school","Male","","","",""
"PDS/Linke","1996","(1b) general elementary school","Female","","","",""
"PDS/Linke","1996","(1c) basic vocational qualification","Male","","","",""
"PDS/Linke","1996","(1c) basic vocational qualification","Female","35","0.0347054098519242","0.0213822385257105","0.0480285811781378"
"PDS/Linke","1996","(2b) intermediate general qualification","Male","","","",""
"PDS/Linke","1996","(2b) intermediate general qualification","Female","","","",""
"PDS/Linke","1996","(2a) intermediate vocational","Male","","","",""
"PDS/Linke","1996","(2a) intermediate vocational","Female","","","",""
"PDS/Linke","1996","(2c_gen) general maturity certificate","Male","","","",""
"PDS/Linke","1996","(2c_gen) general maturity certificate","Female","","","",""
"PDS/Linke","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"PDS/Linke","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"PDS/Linke","1996","(3a) lower tertiary education","Male","30","0.0768784240535766","0.0428905675145935","0.11086628059256"
"PDS/Linke","1996","(3a) lower tertiary education","Female","41","0.178218334962431","0.124086606914669","0.232350063010193"
"PDS/Linke","1996","(3b) higher tertiary education","Male","35","0.0709999100699332","0.043700993589217","0.0982988265506494"
"PDS/Linke","1996","(3b) higher tertiary education","Female","","","",""
"NPD Combination","1996","(0) in school","Male","","","",""
"NPD Combination","1996","(0) in school","Female","","","",""
"NPD Combination","1996","(1a) inadequately completed","Male","","","",""
"NPD Combination","1996","(1a) inadequately completed","Female","","","",""
"NPD Combination","1996","(1b) general elementary school","Male","","","",""
"NPD Combination","1996","(1b) general elementary school","Female","","","",""
"NPD Combination","1996","(1c) basic vocational qualification","Male","","","",""
"NPD Combination","1996","(1c) basic vocational qualification","Female","","","",""
"NPD Combination","1996","(2b) intermediate general qualification","Male","","","",""
"NPD Combination","1996","(2b) intermediate general qualification","Female","","","",""
"NPD Combination","1996","(2a) intermediate vocational","Male","","","",""
"NPD Combination","1996","(2a) intermediate vocational","Female","","","",""
"NPD Combination","1996","(2c_gen) general maturity certificate","Male","","","",""
"NPD Combination","1996","(2c_gen) general maturity certificate","Female","","","",""
"NPD Combination","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"NPD Combination","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"NPD Combination","1996","(3a) lower tertiary education","Male","","","",""
"NPD Combination","1996","(3a) lower tertiary education","Female","","","",""
"NPD Combination","1996","(3b) higher tertiary education","Male","","","",""
"NPD Combination","1996","(3b) higher tertiary education","Female","","","",""
"AfD","1996","(0) in school","Male","","","",""
"AfD","1996","(0) in school","Female","","","",""
"AfD","1996","(1a) inadequately completed","Male","","","",""
"AfD","1996","(1a) inadequately completed","Female","","","",""
"AfD","1996","(1b) general elementary school","Male","","","",""
"AfD","1996","(1b) general elementary school","Female","","","",""
"AfD","1996","(1c) basic vocational qualification","Male","","","",""
"AfD","1996","(1c) basic vocational qualification","Female","","","",""
"AfD","1996","(2b) intermediate general qualification","Male","","","",""
"AfD","1996","(2b) intermediate general qualification","Female","","","",""
"AfD","1996","(2a) intermediate vocational","Male","","","",""
"AfD","1996","(2a) intermediate vocational","Female","","","",""
"AfD","1996","(2c_gen) general maturity certificate","Male","","","",""
"AfD","1996","(2c_gen) general maturity certificate","Female","","","",""
"AfD","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"AfD","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"AfD","1996","(3a) lower tertiary education","Male","","","",""
"AfD","1996","(3a) lower tertiary education","Female","","","",""
"AfD","1996","(3b) higher tertiary education","Male","","","",""
"AfD","1996","(3b) higher tertiary education","Female","","","",""
"Other","1996","(0) in school","Male","","","",""
"Other","1996","(0) in school","Female","","","",""
"Other","1996","(1a) inadequately completed","Male","","","",""
"Other","1996","(1a) inadequately completed","Female","","","",""
"Other","1996","(1b) general elementary school","Male","","","",""
"Other","1996","(1b) general elementary school","Female","","","",""
"Other","1996","(1c) basic vocational qualification","Male","","","",""
"Other","1996","(1c) basic vocational qualification","Female","","","",""
"Other","1996","(2b) intermediate general qualification","Male","","","",""
"Other","1996","(2b) intermediate general qualification","Female","","","",""
"Other","1996","(2a) intermediate vocational","Male","","","",""
"Other","1996","(2a) intermediate vocational","Female","","","",""
"Other","1996","(2c_gen) general maturity certificate","Male","","","",""
"Other","1996","(2c_gen) general maturity certificate","Female","","","",""
"Other","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"Other","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Other","1996","(3a) lower tertiary education","Male","","","",""
"Other","1996","(3a) lower tertiary education","Female","","","",""
"Other","1996","(3b) higher tertiary education","Male","","","",""
"Other","1996","(3b) higher tertiary education","Female","","","",""
