"party","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"NPD Combination","1995","lower secondary degree","(1a) inadequately completed","","","",""
"NPD Combination","1995","lower secondary degree","(1b) general elementary school","","","",""
"NPD Combination","1995","lower secondary degree","(1c) basic vocational qualification","","","",""
"NPD Combination","1995","lower secondary degree","(2b) intermediate general qualification","","","",""
"NPD Combination","1995","lower secondary degree","(2a) intermediate vocational","","","",""
"NPD Combination","1995","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1995","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1995","lower secondary degree","(3a) lower tertiary education","","","",""
"NPD Combination","1995","lower secondary degree","(3b) higher tertiary education","","","",""
"NPD Combination","1995","secondary school degree","(0) in school","","","",""
"NPD Combination","1995","secondary school degree","(1a) inadequately completed","","","",""
"NPD Combination","1995","secondary school degree","(1b) general elementary school","","","",""
"NPD Combination","1995","secondary school degree","(1c) basic vocational qualification","","","",""
"NPD Combination","1995","secondary school degree","(2b) intermediate general qualification","","","",""
"NPD Combination","1995","secondary school degree","(2a) intermediate vocational","","","",""
"NPD Combination","1995","secondary school degree","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1995","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1995","secondary school degree","(3a) lower tertiary education","","","",""
"NPD Combination","1995","secondary school degree","(3b) higher tertiary education","","","",""
"NPD Combination","1995","college entrance qualification","(0) in school","","","",""
"NPD Combination","1995","college entrance qualification","(1a) inadequately completed","","","",""
"NPD Combination","1995","college entrance qualification","(1b) general elementary school","","","",""
"NPD Combination","1995","college entrance qualification","(1c) basic vocational qualification","","","",""
"NPD Combination","1995","college entrance qualification","(2b) intermediate general qualification","","","",""
"NPD Combination","1995","college entrance qualification","(2a) intermediate vocational","","","",""
"NPD Combination","1995","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1995","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1995","college entrance qualification","(3a) lower tertiary education","","","",""
"NPD Combination","1995","college entrance qualification","(3b) higher tertiary education","","","",""
"NPD Combination","1995","Other degree","(0) in school","","","",""
"NPD Combination","1995","Other degree","(1a) inadequately completed","","","",""
"NPD Combination","1995","Other degree","(1b) general elementary school","","","",""
"NPD Combination","1995","Other degree","(1c) basic vocational qualification","","","",""
"NPD Combination","1995","Other degree","(2b) intermediate general qualification","","","",""
"NPD Combination","1995","Other degree","(2a) intermediate vocational","","","",""
"NPD Combination","1995","Other degree","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1995","Other degree","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1995","Other degree","(3a) lower tertiary education","","","",""
"NPD Combination","1995","Other degree","(3b) higher tertiary education","","","",""
"NPD Combination","1995","no degree/no degree yet","(0) in school","","","",""
"NPD Combination","1995","no degree/no degree yet","(1a) inadequately completed","","","",""
"NPD Combination","1995","no degree/no degree yet","(1b) general elementary school","","","",""
"NPD Combination","1995","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"NPD Combination","1995","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"NPD Combination","1995","no degree/no degree yet","(2a) intermediate vocational","","","",""
"NPD Combination","1995","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1995","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1995","no degree/no degree yet","(3a) lower tertiary education","","","",""
"NPD Combination","1995","no degree/no degree yet","(3b) higher tertiary education","","","",""
"AfD","1995","lower secondary degree","(0) in school","","","",""
"AfD","1995","lower secondary degree","(1a) inadequately completed","","","",""
"AfD","1995","lower secondary degree","(1b) general elementary school","","","",""
"AfD","1995","lower secondary degree","(1c) basic vocational qualification","","","",""
"AfD","1995","lower secondary degree","(2b) intermediate general qualification","","","",""
"AfD","1995","lower secondary degree","(2a) intermediate vocational","","","",""
"AfD","1995","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"AfD","1995","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"AfD","1995","lower secondary degree","(3a) lower tertiary education","","","",""
"AfD","1995","lower secondary degree","(3b) higher tertiary education","","","",""
"AfD","1995","secondary school degree","(0) in school","","","",""
"AfD","1995","secondary school degree","(1a) inadequately completed","","","",""
"AfD","1995","secondary school degree","(1b) general elementary school","","","",""
"AfD","1995","secondary school degree","(1c) basic vocational qualification","","","",""
"AfD","1995","secondary school degree","(2b) intermediate general qualification","","","",""
"AfD","1995","secondary school degree","(2a) intermediate vocational","","","",""
"AfD","1995","secondary school degree","(2c_gen) general maturity certificate","","","",""
"AfD","1995","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"AfD","1995","secondary school degree","(3a) lower tertiary education","","","",""
"AfD","1995","secondary school degree","(3b) higher tertiary education","","","",""
"AfD","1995","college entrance qualification","(0) in school","","","",""
"AfD","1995","college entrance qualification","(1a) inadequately completed","","","",""
"AfD","1995","college entrance qualification","(1b) general elementary school","","","",""
"AfD","1995","college entrance qualification","(1c) basic vocational qualification","","","",""
"AfD","1995","college entrance qualification","(2b) intermediate general qualification","","","",""
"AfD","1995","college entrance qualification","(2a) intermediate vocational","","","",""
"AfD","1995","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"AfD","1995","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"AfD","1995","college entrance qualification","(3a) lower tertiary education","","","",""
"AfD","1995","college entrance qualification","(3b) higher tertiary education","","","",""
"AfD","1995","Other degree","(0) in school","","","",""
"AfD","1995","Other degree","(1a) inadequately completed","","","",""
"AfD","1995","Other degree","(1b) general elementary school","","","",""
"AfD","1995","Other degree","(1c) basic vocational qualification","","","",""
"AfD","1995","Other degree","(2b) intermediate general qualification","","","",""
"AfD","1995","Other degree","(2a) intermediate vocational","","","",""
"AfD","1995","Other degree","(2c_gen) general maturity certificate","","","",""
"AfD","1995","Other degree","(2c_voc) vocational maturity certificate","","","",""
"AfD","1995","Other degree","(3a) lower tertiary education","","","",""
"AfD","1995","Other degree","(3b) higher tertiary education","","","",""
"AfD","1995","no degree/no degree yet","(0) in school","","","",""
"AfD","1995","no degree/no degree yet","(1a) inadequately completed","","","",""
"AfD","1995","no degree/no degree yet","(1b) general elementary school","","","",""
"AfD","1995","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"AfD","1995","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"AfD","1995","no degree/no degree yet","(2a) intermediate vocational","","","",""
"AfD","1995","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"AfD","1995","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"AfD","1995","no degree/no degree yet","(3a) lower tertiary education","","","",""
"AfD","1995","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Other","1995","lower secondary degree","(0) in school","","","",""
"Other","1995","lower secondary degree","(1a) inadequately completed","","","",""
"Other","1995","lower secondary degree","(1b) general elementary school","","","",""
"Other","1995","lower secondary degree","(1c) basic vocational qualification","","","",""
"Other","1995","lower secondary degree","(2b) intermediate general qualification","","","",""
"Other","1995","lower secondary degree","(2a) intermediate vocational","","","",""
"Other","1995","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Other","1995","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
