"party","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"CDU/CSU","1988","Employed","Couple + C. GT 16 ","347","0.486725203176652","0.452261709749183","0.52118869660412","1"
"CDU/CSU","1988","Not Employed","Couple + C. GT 16 ","168","0.509712442180819","0.457489081897322","0.561935802464316","1"
"CDU/CSU","1988","Employed","(Married) couple without C. ","280","0.385346411013841","0.350492778138527","0.420200043889156","1"
"CDU/CSU","1988","Employed","Single parent ","48","0.354531248301017","0.276126034528031","0.432936462074003","1"
"CDU/CSU","1988","Employed","Couple + C. LE 16 ","301","0.36277760766572","0.331383261246585","0.394171954084856","1"
"CDU/CSU","1988","Not Employed","Single parent ","24","","","","1"
"CDU/CSU","1988","Not Employed","Couple + C. LE 16 ","92","0.352830320507399","0.296759356868636","0.408901284146161","1"
"FDP","1988","Employed","Couple + C. LE 16 ","39","0.0492735509160754","0.0351410047093323","0.0634060971228185","3"
"FDP","1988","Employed","Couple + C. GT 16 ","30","0.0397674666659533","0.0262935275211349","0.0532414058107718","3"
"FDP","1988","Employed","(Married) couple without C. ","30","0.0405045478732957","0.0263863086361835","0.0546227871104079","3"
"FDP","1988","Not Employed","Couple + C. GT 16 ","18","","","","3"
"FDP","1988","Employed","Single parent ","7","","","","3"
"FDP","1988","Employed","Couple + C. LE and GT 16","6","","","","3"
"FDP","1988","Not Employed","1-pers.-HH","18","","","","3"
"FDP","1988","Not Employed","(Married) couple without C. ","20","","","","3"
"FDP","1988","Not Employed","Single parent ","3","","","","3"
"FDP","1988","Not Employed","Couple + C. LE 16 ","11","","","","3"
"FDP","1988","Not Employed","Couple + C. LE and GT 16","4","","","","3"
"FDP","1988","Employed","1-pers.-HH","16","","","","3"
"NPD Combination","1988","Employed","1-pers.-HH","","","","","6"
"NPD Combination","1988","Not Employed","1-pers.-HH","","","","","6"
"NPD Combination","1988","Not Employed","(Married) couple without C. ","","","","","6"
"NPD Combination","1988","Not Employed","Single parent ","","","","","6"
"NPD Combination","1988","Employed","(Married) couple without C. ","","","","","6"
"NPD Combination","1988","Not Employed","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","1988","Not Employed","Couple + C. LE 16 ","","","","","6"
"NPD Combination","1988","Not Employed","Couple + C. GT 16 ","","","","","6"
"NPD Combination","1988","Employed","Single parent ","","","","","6"
"NPD Combination","1988","Employed","Couple + C. LE 16 ","","","","","6"
"NPD Combination","1988","Employed","Couple + C. GT 16 ","","","","","6"
"NPD Combination","1988","Employed","Couple + C. LE and GT 16","","","","","6"
"Other","1988","Not Employed","Couple + C. LE 16 ","","","","","8"
"Other","1988","Not Employed","Couple + C. GT 16 ","2","","","","8"
"Other","1988","Not Employed","Couple + C. LE and GT 16","1","","","","8"
"Other","1988","Employed","1-pers.-HH","4","","","","8"
"Other","1988","Employed","(Married) couple without C. ","6","","","","8"
"Other","1988","Employed","Single parent ","2","","","","8"
"Other","1988","Employed","Couple + C. LE 16 ","11","","","","8"
"Other","1988","Employed","Couple + C. GT 16 ","4","","","","8"
"Other","1988","Employed","Couple + C. LE and GT 16","1","","","","8"
"Other","1988","Not Employed","1-pers.-HH","7","","","","8"
"Other","1988","Not Employed","(Married) couple without C. ","7","","","","8"
"Other","1988","Not Employed","Single parent ","1","","","","8"
"PDS/Linke","1988","Not Employed","1-pers.-HH","","","","","5"
"PDS/Linke","1988","Not Employed","(Married) couple without C. ","","","","","5"
"PDS/Linke","1988","Not Employed","Single parent ","","","","","5"
"PDS/Linke","1988","Not Employed","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","1988","Not Employed","Couple + C. GT 16 ","","","","","5"
"PDS/Linke","1988","Employed","1-pers.-HH","","","","","5"
"PDS/Linke","1988","Employed","(Married) couple without C. ","","","","","5"
"PDS/Linke","1988","Employed","Single parent ","","","","","5"
"PDS/Linke","1988","Employed","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","1988","Employed","Couple + C. GT 16 ","","","","","5"
"PDS/Linke","1988","Not Employed","Couple + C. LE and GT 16","","","","","5"
"PDS/Linke","1988","Employed","Couple + C. LE and GT 16","","","","","5"
"SPD","1988","Not Employed","Single parent ","39","0.458428040592949","0.351873460949424","0.564982620236475","2"
"SPD","1988","Not Employed","Couple + C. LE 16 ","153","0.511624473079711","0.452970343948727","0.570278602210695","2"
"SPD","1988","Not Employed","(Married) couple without C. ","299","0.500056142055478","0.459779130532709","0.540333153578247","2"
"SPD","1988","Not Employed","Couple + C. GT 16 ","143","0.364279274414011","0.314007157205109","0.414551391622913","2"
"SPD","1988","Not Employed","Couple + C. LE and GT 16","59","0.339078463225249","0.258012695819845","0.420144230630653","2"
"SPD","1988","Employed","1-pers.-HH","141","0.481889124052169","0.424772919196945","0.539005328907393","2"
"SPD","1988","Employed","Single parent ","72","0.491521966163219","0.409583536591547","0.573460395734891","2"
"SPD","1988","Not Employed","1-pers.-HH","137","0.416266822300326","0.362674879850822","0.46985876474983","2"
"SPD","1988","Employed","(Married) couple without C. ","387","0.508710415911989","0.472908087211842","0.544512744612136","2"
"SPD","1988","Employed","Couple + C. LE 16 ","486","0.510882523825939","0.478242323983935","0.543522723667943","2"
"SPD","1988","Employed","Couple + C. GT 16 ","389","0.42709313594857","0.392985963323604","0.461200308573535","2"
"SPD","1988","Employed","Couple + C. LE and GT 16","164","0.438136582200886","0.381613950836132","0.49465921356564","2"
"AfD","1989","Not Employed","1-pers.-HH","","","","","7"
"AfD","1989","Not Employed","(Married) couple without C. ","","","","","7"
"AfD","1989","Not Employed","Single parent ","","","","","7"
"AfD","1989","Not Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1989","Not Employed","Couple + C. GT 16 ","","","","","7"
"AfD","1989","Not Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1989","Employed","1-pers.-HH","","","","","7"
"AfD","1989","Employed","Single parent ","","","","","7"
"AfD","1989","Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1989","Employed","Couple + C. GT 16 ","","","","","7"
"AfD","1989","Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1989","Employed","(Married) couple without C. ","","","","","7"
"CDU/CSU","1989","Employed","Couple + C. LE and GT 16","92","0.422251781313094","0.366079130474585","0.478424432151603","1"
"CDU/CSU","1989","Not Employed","(Married) couple without C. ","249","0.445634188408122","0.404394206890338","0.486874169925905","1"
"CDU/CSU","1989","Not Employed","1-pers.-HH","125","0.403996474284009","0.350316935371677","0.457676013196342","1"
"CDU/CSU","1989","Not Employed","Couple + C. LE and GT 16","36","0.434002400104329","0.341800480699462","0.526204319509196","1"
"CDU/CSU","1989","Employed","1-pers.-HH","84","0.319613524589379","0.265662766325977","0.373564282852781","1"
"CDU/CSU","1989","Employed","(Married) couple without C. ","250","0.351575109250078","0.317033786874563","0.386116431625594","1"
"CDU/CSU","1989","Employed","Couple + C. GT 16 ","305","0.479764683888042","0.443866235598813","0.515663132177272","1"
"CDU/CSU","1989","Not Employed","Couple + C. GT 16 ","128","0.448498794757259","0.395081751241785","0.501915838272734","1"
"CDU/CSU","1989","Employed","Couple + C. LE 16 ","232","0.307571493349488","0.276602001061707","0.338540985637269","1"
"CDU/CSU","1989","Employed","Single parent ","48","0.35537550072443","0.277738489343269","0.433012512105592","1"
"CDU/CSU","1989","Not Employed","Couple + C. LE 16 ","74","0.320762826190666","0.263472573261783","0.378053079119549","1"
"CDU/CSU","1989","Not Employed","Single parent ","22","","","","1"
"FDP","1989","Employed","Couple + C. LE 16 ","30","0.0407519331037179","0.0274836982805473","0.0540201679268885","3"
"FDP","1989","Employed","Couple + C. GT 16 ","16","","","","3"
"FDP","1989","Employed","Single parent ","6","","","","3"
"FDP","1989","Employed","Couple + C. LE and GT 16","4","","","","3"
"FDP","1989","Employed","(Married) couple without C. ","23","","","","3"
"FDP","1989","Not Employed","Couple + C. GT 16 ","12","","","","3"
"FDP","1989","Not Employed","Single parent ","","","","","3"
"FDP","1989","Not Employed","1-pers.-HH","17","","","","3"
"FDP","1989","Not Employed","(Married) couple without C. ","7","","","","3"
"FDP","1989","Not Employed","Couple + C. LE 16 ","4","","","","3"
"FDP","1989","Not Employed","Couple + C. LE and GT 16","4","","","","3"
"FDP","1989","Employed","1-pers.-HH","10","","","","3"
"NPD Combination","1989","Not Employed","Single parent ","","","","","6"
"NPD Combination","1989","Not Employed","Couple + C. LE 16 ","","","","","6"
"NPD Combination","1989","Employed","(Married) couple without C. ","","","","","6"
"NPD Combination","1989","Employed","Single parent ","","","","","6"
"NPD Combination","1989","Not Employed","1-pers.-HH","","","","","6"
"NPD Combination","1989","Not Employed","(Married) couple without C. ","","","","","6"
"NPD Combination","1989","Not Employed","Couple + C. GT 16 ","","","","","6"
"NPD Combination","1989","Not Employed","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","1989","Employed","1-pers.-HH","","","","","6"
"NPD Combination","1989","Employed","Couple + C. LE 16 ","","","","","6"
"NPD Combination","1989","Employed","Couple + C. GT 16 ","","","","","6"
"NPD Combination","1989","Employed","Couple + C. LE and GT 16","","","","","6"
"Other","1989","Not Employed","1-pers.-HH","11","","","","8"
"Other","1989","Not Employed","(Married) couple without C. ","27","","","","8"
"Other","1989","Not Employed","Single parent ","6","","","","8"
"Other","1989","Not Employed","Couple + C. LE 16 ","7","","","","8"
"Other","1989","Employed","(Married) couple without C. ","32","0.0466734609334999","0.0314134127240796","0.0619335091429202","8"
"Other","1989","Employed","Single parent ","11","","","","8"
"Other","1989","Not Employed","Couple + C. GT 16 ","11","","","","8"
"Other","1989","Not Employed","Couple + C. LE and GT 16","4","","","","8"
"Other","1989","Employed","1-pers.-HH","13","","","","8"
"Other","1989","Employed","Couple + C. LE 16 ","25","","","","8"
"Other","1989","Employed","Couple + C. GT 16 ","26","","","","8"
"Other","1989","Employed","Couple + C. LE and GT 16","9","","","","8"
"PDS/Linke","1989","Not Employed","1-pers.-HH","","","","","5"
"PDS/Linke","1989","Not Employed","(Married) couple without C. ","","","","","5"
"PDS/Linke","1989","Not Employed","Single parent ","","","","","5"
"PDS/Linke","1989","Not Employed","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","1989","Not Employed","Couple + C. GT 16 ","","","","","5"
"PDS/Linke","1989","Not Employed","Couple + C. LE and GT 16","","","","","5"
"PDS/Linke","1989","Employed","1-pers.-HH","","","","","5"
"PDS/Linke","1989","Employed","(Married) couple without C. ","","","","","5"
"PDS/Linke","1989","Employed","Single parent ","","","","","5"
"PDS/Linke","1989","Employed","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","1989","Employed","Couple + C. GT 16 ","","","","","5"
"PDS/Linke","1989","Employed","Couple + C. LE and GT 16","","","","","5"
"SPD","1989","Employed","1-pers.-HH","137","0.463393707575815","0.405702438933891","0.52108497621774","2"
"SPD","1989","Not Employed","Single parent ","43","0.492227568970788","0.385315687140902","0.599139450800673","2"
"SPD","1989","Not Employed","Couple + C. LE 16 ","145","0.542193696011169","0.481043744497925","0.603343647524412","2"
"SPD","1989","Not Employed","(Married) couple without C. ","266","0.474695263956281","0.433262481558518","0.516128046354045","2"
"SPD","1989","Not Employed","Couple + C. GT 16 ","149","0.37991642339529","0.327785535401032","0.432047311389548","2"
"SPD","1989","Not Employed","Couple + C. LE and GT 16","54","0.359282259811855","0.270026168797494","0.448538350826215","2"
"SPD","1989","Employed","Single parent ","65","0.404837325875952","0.325215931287335","0.484458720464568","2"
"SPD","1989","Not Employed","1-pers.-HH","152","0.466386870000089","0.411813347563821","0.520960392436356","2"
"SPD","1989","Employed","(Married) couple without C. ","382","0.50764024824566","0.471472676054758","0.543807820436561","2"
"SPD","1989","Employed","Couple + C. LE 16 ","495","0.544595604783841","0.511175388949553","0.578015820618129","2"
"SPD","1989","Employed","Couple + C. GT 16 ","365","0.424015185907141","0.388504599396582","0.459525772417699","2"
"SPD","1989","Employed","Couple + C. LE and GT 16","178","0.495396212447417","0.438534300263486","0.552258124631348","2"
"AfD","1990","Not Employed","1-pers.-HH","","","","","7"
"AfD","1990","Not Employed","(Married) couple without C. ","","","","","7"
"AfD","1990","Not Employed","Single parent ","","","","","7"
"AfD","1990","Not Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1990","Not Employed","Couple + C. GT 16 ","","","","","7"
"AfD","1990","Not Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1990","Employed","1-pers.-HH","","","","","7"
"AfD","1990","Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1990","Employed","Single parent ","","","","","7"
"AfD","1990","Employed","Couple + C. GT 16 ","","","","","7"
"AfD","1990","Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1990","Employed","(Married) couple without C. ","","","","","7"
"CDU/CSU","1990","Not Employed","1-pers.-HH","133","0.452173777996389","0.396680172023392","0.507667383969387","1"
"CDU/CSU","1990","Employed","Couple + C. LE and GT 16","74","0.374486841915936","0.317490797952514","0.431482885879357","1"
"CDU/CSU","1990","Not Employed","(Married) couple without C. ","286","0.46790032309725","0.428781907847703","0.507018738346797","1"
"CDU/CSU","1990","Not Employed","Single parent ","25","","","","1"
"CDU/CSU","1990","Not Employed","Couple + C. LE 16 ","77","0.311120839249639","0.253848185777572","0.368393492721706","1"
"CDU/CSU","1990","Not Employed","Couple + C. LE and GT 16","34","0.41635051126119","0.320685393378547","0.512015629143832","1"
"CDU/CSU","1990","Employed","1-pers.-HH","94","0.335287084564227","0.282218589724578","0.388355579403875","1"
"CDU/CSU","1990","Employed","(Married) couple without C. ","263","0.354365909432789","0.320602981901123","0.388128836964456","1"
"CDU/CSU","1990","Employed","Couple + C. GT 16 ","310","0.480793511946255","0.445012177212784","0.516574846679727","1"
"CDU/CSU","1990","Employed","Single parent ","50","0.367086756740532","0.291928621273325","0.44224489220774","1"
"CDU/CSU","1990","Employed","Couple + C. LE 16 ","252","0.327824623734652","0.29628580695529","0.359363440514014","1"
"CDU/CSU","1990","Not Employed","Couple + C. GT 16 ","140","0.466808814854937","0.413384779129073","0.5202328505808","1"
"FDP","1990","Employed","Single parent ","6","","","","3"
"FDP","1990","Employed","Couple + C. LE 16 ","32","0.0417385839590647","0.0283018361105111","0.0551753318076183","3"
"FDP","1990","Employed","Couple + C. GT 16 ","23","","","","3"
"FDP","1990","Employed","(Married) couple without C. ","25","","","","3"
"FDP","1990","Employed","Couple + C. LE and GT 16","12","","","","3"
"FDP","1990","Not Employed","Couple + C. GT 16 ","16","","","","3"
"FDP","1990","Not Employed","1-pers.-HH","22","","","","3"
"FDP","1990","Not Employed","(Married) couple without C. ","19","","","","3"
