"party","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Other","1994","Employed","higher education","7","","","","8"
"PDS/Linke","1994","Employed","inadequately","1","","","","5"
"PDS/Linke","1994","Not Employed","in school","2","","","","5"
"PDS/Linke","1994","Not Employed","inadequately","","","","","5"
"PDS/Linke","1994","Not Employed","general elemantary","8","","","","5"
"PDS/Linke","1994","Not Employed","middle vocational","37","0.0275954060083416","0.0171677710967022","0.0380230409199811","5"
"PDS/Linke","1994","Not Employed","vocational + Abi","","","","","5"
"PDS/Linke","1994","Not Employed","higher vocational","4","","","","5"
"PDS/Linke","1994","Not Employed","higher education","40","0.14828427088024","0.0978847643432436","0.198683777417236","5"
"PDS/Linke","1994","Employed","in school","","","","","5"
"PDS/Linke","1994","Employed","general elemantary","5","","","","5"
"PDS/Linke","1994","Employed","vocational + Abi","7","","","","5"
"PDS/Linke","1994","Employed","higher vocational","6","","","","5"
"PDS/Linke","1994","Employed","higher education","63","0.0539313345353471","0.0364175672483262","0.0714451018223679","5"
"PDS/Linke","1994","Employed","middle vocational","36","0.0123685930731509","0.00712701867304416","0.0176101674732576","5"
"SPD","1994","Not Employed","in school","12","","","","1"
"SPD","1994","Not Employed","inadequately","31","0.844902018020545","0.72665149020393","0.96315254583716","1"
"SPD","1994","Not Employed","general elemantary","238","0.509297717350674","0.46434083460432","0.554254600097029","1"
"SPD","1994","Not Employed","middle vocational","425","0.443892069555872","0.412264766530994","0.47551937258075","1"
"SPD","1994","Not Employed","vocational + Abi","20","","","","1"
"SPD","1994","Not Employed","higher vocational","35","0.296760981015357","0.208962641960384","0.38455932007033","1"
"SPD","1994","Not Employed","higher education","57","0.311789315050496","0.246095765709516","0.377482864391475","1"
"SPD","1994","Employed","in school","1","","","","1"
"SPD","1994","Employed","inadequately","47","0.688053980715214","0.575427012753508","0.800680948676919","1"
"SPD","1994","Employed","general elemantary","253","0.578797308508464","0.530887235819313","0.626707381197616","1"
"SPD","1994","Employed","middle vocational","885","0.511466602957623","0.487760513033781","0.535172692881465","1"
"SPD","1994","Employed","vocational + Abi","59","0.41089339971407","0.324987232044921","0.496799567383219","1"
"SPD","1994","Employed","higher vocational","92","0.339707894012596","0.281578088104972","0.39783769992022","1"
"SPD","1994","Employed","higher education","231","0.336624170970732","0.299984620890482","0.373263721050982","1"
"AfD","1995","Not Employed","in school","","","","","7"
"AfD","1995","Not Employed","inadequately","","","","","7"
"AfD","1995","Not Employed","general elemantary","","","","","7"
"AfD","1995","Not Employed","middle vocational","","","","","7"
"AfD","1995","Not Employed","vocational + Abi","","","","","7"
"AfD","1995","Not Employed","higher vocational","","","","","7"
"AfD","1995","Employed","in school","","","","","7"
"AfD","1995","Employed","inadequately","","","","","7"
"AfD","1995","Not Employed","higher education","","","","","7"
"AfD","1995","Employed","general elemantary","","","","","7"
"AfD","1995","Employed","middle vocational","","","","","7"
"AfD","1995","Employed","vocational + Abi","","","","","7"
"AfD","1995","Employed","higher vocational","","","","","7"
"AfD","1995","Employed","higher education","","","","","7"
"CDU/CSU","1995","Not Employed","inadequately","8","","","","2"
"CDU/CSU","1995","Not Employed","general elemantary","230","0.466131928862532","0.422406458613094","0.50985739911197","2"
"CDU/CSU","1995","Not Employed","in school","16","","","","2"
"CDU/CSU","1995","Not Employed","middle vocational","475","0.440966116469693","0.412106567833803","0.469825665105584","2"
"CDU/CSU","1995","Employed","general elemantary","134","0.348017575427138","0.30213302791301","0.393902122941267","2"
"CDU/CSU","1995","Employed","middle vocational","768","0.402146468807726","0.380208312180235","0.424084625435217","2"
"CDU/CSU","1995","Employed","vocational + Abi","61","0.297728131963724","0.232190633610798","0.36326563031665","2"
"CDU/CSU","1995","Not Employed","vocational + Abi","26","","","","2"
"CDU/CSU","1995","Not Employed","higher vocational","48","0.44996230096206","0.354349571948885","0.545575029975234","2"
"CDU/CSU","1995","Not Employed","higher education","66","0.351974742142381","0.287686451712487","0.416263032572274","2"
"CDU/CSU","1995","Employed","in school","1","","","","2"
"CDU/CSU","1995","Employed","inadequately","10","","","","2"
"CDU/CSU","1995","Employed","higher vocational","132","0.474476890752518","0.417971366919606","0.53098241458543","2"
"CDU/CSU","1995","Employed","higher education","256","0.342960082397806","0.309343669350419","0.376576495445192","2"
"FDP","1995","Not Employed","vocational + Abi","2","","","","3"
"FDP","1995","Not Employed","middle vocational","32","0.033491319471679","0.0230336029036179","0.0439490360397401","3"
"FDP","1995","Not Employed","in school","1","","","","3"
"FDP","1995","Not Employed","inadequately","","","","","3"
"FDP","1995","Not Employed","general elemantary","3","","","","3"
"FDP","1995","Not Employed","higher vocational","6","","","","3"
"FDP","1995","Not Employed","higher education","6","","","","3"
"FDP","1995","Employed","in school","","","","","3"
"FDP","1995","Employed","inadequately","1","","","","3"
"FDP","1995","Employed","general elemantary","9","","","","3"
"FDP","1995","Employed","middle vocational","33","0.0196652470623723","0.0134530173494583","0.0258774767752862","3"
"FDP","1995","Employed","vocational + Abi","5","","","","3"
"FDP","1995","Employed","higher vocational","7","","","","3"
"FDP","1995","Employed","higher education","39","0.0554191542856577","0.0392166098736423","0.0716216986976731","3"
"Grüne","1995","Not Employed","inadequately","3","","","","4"
"Grüne","1995","Not Employed","in school","27","","","","4"
"Grüne","1995","Not Employed","general elemantary","14","","","","4"
"Grüne","1995","Not Employed","middle vocational","83","0.0580428624440844","0.0444516612872308","0.071634063600938","4"
"Grüne","1995","Not Employed","higher vocational","6","","","","4"
"Grüne","1995","Not Employed","vocational + Abi","10","","","","4"
"Grüne","1995","Employed","general elemantary","39","0.089712702591803","0.0621853699041151","0.117240035279491","4"
"Grüne","1995","Employed","middle vocational","122","0.0655829489196065","0.0545071145805625","0.0766587832586505","4"
"Grüne","1995","Employed","vocational + Abi","44","0.279478802805239","0.215161902496895","0.343795703113582","4"
"Grüne","1995","Not Employed","higher education","27","","","","4"
"Grüne","1995","Employed","in school","3","","","","4"
"Grüne","1995","Employed","inadequately","4","","","","4"
"Grüne","1995","Employed","higher vocational","29","","","","4"
"Grüne","1995","Employed","higher education","151","0.219384818933699","0.190078890236587","0.24869074763081","4"
"NPD","1995","Not Employed","in school","1","","","","6"
"NPD","1995","Not Employed","inadequately","","","","","6"
"NPD","1995","Not Employed","general elemantary","2","","","","6"
"NPD","1995","Not Employed","middle vocational","6","","","","6"
"NPD","1995","Not Employed","vocational + Abi","","","","","6"
"NPD","1995","Not Employed","higher vocational","","","","","6"
"NPD","1995","Not Employed","higher education","","","","","6"
"NPD","1995","Employed","in school","","","","","6"
"NPD","1995","Employed","general elemantary","6","","","","6"
"NPD","1995","Employed","middle vocational","36","0.022361672525341","0.0157463373240898","0.0289770077265921","6"
"NPD","1995","Employed","vocational + Abi","1","","","","6"
"NPD","1995","Employed","higher vocational","1","","","","6"
"NPD","1995","Employed","inadequately","1","","","","6"
"NPD","1995","Employed","higher education","","","","","6"
"Other","1995","Not Employed","inadequately","4","","","","8"
"Other","1995","Not Employed","general elemantary","2","","","","8"
"Other","1995","Not Employed","middle vocational","6","","","","8"
"Other","1995","Not Employed","in school","3","","","","8"
"Other","1995","Not Employed","vocational + Abi","","","","","8"
"Other","1995","Not Employed","higher vocational","1","","","","8"
"Other","1995","Employed","general elemantary","8","","","","8"
"Other","1995","Employed","middle vocational","18","","","","8"
"Other","1995","Employed","vocational + Abi","1","","","","8"
"Other","1995","Employed","higher vocational","2","","","","8"
"Other","1995","Not Employed","higher education","3","","","","8"
"Other","1995","Employed","in school","","","","","8"
"Other","1995","Employed","inadequately","","","","","8"
"Other","1995","Employed","higher education","3","","","","8"
"PDS/Linke","1995","Not Employed","middle vocational","43","0.0287291675815529","0.0190196074997278","0.0384387276633781","5"
"PDS/Linke","1995","Not Employed","vocational + Abi","1","","","","5"
"PDS/Linke","1995","Not Employed","in school","7","","","","5"
"PDS/Linke","1995","Not Employed","inadequately","","","","","5"
"PDS/Linke","1995","Not Employed","general elemantary","11","","","","5"
"PDS/Linke","1995","Not Employed","higher vocational","7","","","","5"
"PDS/Linke","1995","Employed","in school","","","","","5"
"PDS/Linke","1995","Not Employed","higher education","47","0.173354369251417","0.122396971238777","0.224311767264056","5"
"PDS/Linke","1995","Employed","inadequately","","","","","5"
"PDS/Linke","1995","Employed","general elemantary","7","","","","5"
"PDS/Linke","1995","Employed","middle vocational","59","0.0177134031793339","0.0118116544300545","0.0236151519286133","5"
"PDS/Linke","1995","Employed","vocational + Abi","8","","","","5"
"PDS/Linke","1995","Employed","higher vocational","7","","","","5"
"PDS/Linke","1995","Employed","higher education","71","0.0609905983279944","0.0440433137005077","0.0779378829554811","5"
"SPD","1995","Not Employed","in school","28","","","","1"
"SPD","1995","Not Employed","inadequately","31","0.504359222461351","0.359874252081457","0.648844192841245","1"
"SPD","1995","Not Employed","general elemantary","238","0.491970593326138","0.448150117722725","0.535791068929551","1"
"SPD","1995","Not Employed","middle vocational","492","0.428396848992269","0.399633576232633","0.457160121751904","1"
"SPD","1995","Not Employed","vocational + Abi","19","","","","1"
"SPD","1995","Not Employed","higher vocational","36","0.338294131323779","0.247363303165276","0.429224959482282","1"
"SPD","1995","Not Employed","higher education","63","0.283193713352009","0.222544821864956","0.343842604839061","1"
"SPD","1995","Employed","in school","","","","","1"
"SPD","1995","Employed","inadequately","39","0.622858156593347","0.494768611264109","0.750947701922586","1"
"SPD","1995","Employed","general elemantary","211","0.504091257141599","0.455929382214286","0.552253132068911","1"
"SPD","1995","Employed","middle vocational","883","0.462498406452475","0.440190665014183","0.484806147890768","1"
"SPD","1995","Employed","vocational + Abi","67","0.355885721111454","0.287263616599212","0.424507825623696","1"
"SPD","1995","Employed","higher vocational","122","0.394744706865692","0.339433272703705","0.450056141027679","1"
"SPD","1995","Employed","higher education","246","0.316780403279432","0.28383513736798","0.349725669190884","1"
"AfD","1996","Not Employed","in school","","","","","7"
"AfD","1996","Not Employed","vocational + Abi","","","","","7"
"AfD","1996","Not Employed","higher vocational","","","","","7"
"AfD","1996","Not Employed","higher education","","","","","7"
"AfD","1996","Employed","in school","","","","","7"
"AfD","1996","Employed","inadequately","","","","","7"
"AfD","1996","Not Employed","inadequately","","","","","7"
"AfD","1996","Not Employed","general elemantary","","","","","7"
"AfD","1996","Not Employed","middle vocational","","","","","7"
"AfD","1996","Employed","general elemantary","","","","","7"
"AfD","1996","Employed","middle vocational","","","","","7"
"AfD","1996","Employed","vocational + Abi","","","","","7"
"AfD","1996","Employed","higher vocational","","","","","7"
"AfD","1996","Employed","higher education","","","","","7"
"CDU/CSU","1996","Not Employed","in school","22","","","","2"
"CDU/CSU","1996","Employed","general elemantary","130","0.376490247213166","0.326853188502294","0.426127305924037","2"
"CDU/CSU","1996","Employed","middle vocational","757","0.433626063272127","0.410770152240739","0.456481974303516","2"
