"party","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"PDS/Linke","1985","16-34 y.","(3b) higher tertiary education","","","",""
"PDS/Linke","1985","35-65 y.","(0) in school","","","",""
"PDS/Linke","1985","35-65 y.","(1a) inadequately completed","","","",""
"PDS/Linke","1985","35-65 y.","(1b) general elementary school","","","",""
"PDS/Linke","1985","35-65 y.","(1c) basic vocational qualification","","","",""
"PDS/Linke","1985","35-65 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","1985","35-65 y.","(2a) intermediate vocational","","","",""
"PDS/Linke","1985","35-65 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1985","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1985","35-65 y.","(3a) lower tertiary education","","","",""
"PDS/Linke","1985","35-65 y.","(3b) higher tertiary education","","","",""
"PDS/Linke","1985","66 and older","(0) in school","","","",""
"PDS/Linke","1985","66 and older","(1a) inadequately completed","","","",""
"PDS/Linke","1985","66 and older","(1b) general elementary school","","","",""
"PDS/Linke","1985","66 and older","(1c) basic vocational qualification","","","",""
"PDS/Linke","1985","66 and older","(2b) intermediate general qualification","","","",""
"PDS/Linke","1985","66 and older","(2a) intermediate vocational","","","",""
"PDS/Linke","1985","66 and older","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1985","66 and older","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1985","66 and older","(3a) lower tertiary education","","","",""
"PDS/Linke","1985","66 and older","(3b) higher tertiary education","","","",""
"NPD Combination","1985","16-34 y.","(0) in school","","","",""
"NPD Combination","1985","16-34 y.","(1a) inadequately completed","","","",""
"NPD Combination","1985","16-34 y.","(1b) general elementary school","","","",""
"NPD Combination","1985","16-34 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","1985","16-34 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","1985","16-34 y.","(2a) intermediate vocational","","","",""
"NPD Combination","1985","16-34 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1985","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1985","16-34 y.","(3a) lower tertiary education","","","",""
"NPD Combination","1985","16-34 y.","(3b) higher tertiary education","","","",""
"NPD Combination","1985","35-65 y.","(0) in school","","","",""
"NPD Combination","1985","35-65 y.","(1a) inadequately completed","","","",""
"NPD Combination","1985","35-65 y.","(1b) general elementary school","","","",""
"NPD Combination","1985","35-65 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","1985","35-65 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","1985","35-65 y.","(2a) intermediate vocational","","","",""
"NPD Combination","1985","35-65 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1985","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1985","35-65 y.","(3a) lower tertiary education","","","",""
"NPD Combination","1985","35-65 y.","(3b) higher tertiary education","","","",""
"NPD Combination","1985","66 and older","(0) in school","","","",""
"NPD Combination","1985","66 and older","(1a) inadequately completed","","","",""
"NPD Combination","1985","66 and older","(1b) general elementary school","","","",""
"NPD Combination","1985","66 and older","(1c) basic vocational qualification","","","",""
"NPD Combination","1985","66 and older","(2b) intermediate general qualification","","","",""
"NPD Combination","1985","66 and older","(2a) intermediate vocational","","","",""
"NPD Combination","1985","66 and older","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1985","66 and older","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1985","66 and older","(3a) lower tertiary education","","","",""
"NPD Combination","1985","66 and older","(3b) higher tertiary education","","","",""
"AfD","1985","16-34 y.","(0) in school","","","",""
"AfD","1985","16-34 y.","(1a) inadequately completed","","","",""
"AfD","1985","16-34 y.","(1b) general elementary school","","","",""
"AfD","1985","16-34 y.","(1c) basic vocational qualification","","","",""
"AfD","1985","16-34 y.","(2b) intermediate general qualification","","","",""
"AfD","1985","16-34 y.","(2a) intermediate vocational","","","",""
"AfD","1985","16-34 y.","(2c_gen) general maturity certificate","","","",""
"AfD","1985","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"AfD","1985","16-34 y.","(3a) lower tertiary education","","","",""
"AfD","1985","16-34 y.","(3b) higher tertiary education","","","",""
"AfD","1985","35-65 y.","(0) in school","","","",""
"AfD","1985","35-65 y.","(1a) inadequately completed","","","",""
"AfD","1985","35-65 y.","(1b) general elementary school","","","",""
"AfD","1985","35-65 y.","(1c) basic vocational qualification","","","",""
"AfD","1985","35-65 y.","(2b) intermediate general qualification","","","",""
"AfD","1985","35-65 y.","(2a) intermediate vocational","","","",""
"AfD","1985","35-65 y.","(2c_gen) general maturity certificate","","","",""
"AfD","1985","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"AfD","1985","35-65 y.","(3a) lower tertiary education","","","",""
"AfD","1985","35-65 y.","(3b) higher tertiary education","","","",""
"AfD","1985","66 and older","(0) in school","","","",""
"AfD","1985","66 and older","(1a) inadequately completed","","","",""
"AfD","1985","66 and older","(1b) general elementary school","","","",""
"AfD","1985","66 and older","(1c) basic vocational qualification","","","",""
"AfD","1985","66 and older","(2b) intermediate general qualification","","","",""
"AfD","1985","66 and older","(2a) intermediate vocational","","","",""
"AfD","1985","66 and older","(2c_gen) general maturity certificate","","","",""
"AfD","1985","66 and older","(2c_voc) vocational maturity certificate","","","",""
"AfD","1985","66 and older","(3a) lower tertiary education","","","",""
"AfD","1985","66 and older","(3b) higher tertiary education","","","",""
"Other","1985","16-34 y.","(0) in school","","","",""
"Other","1985","16-34 y.","(1a) inadequately completed","","","",""
"Other","1985","16-34 y.","(1b) general elementary school","","","",""
"Other","1985","16-34 y.","(1c) basic vocational qualification","","","",""
"Other","1985","16-34 y.","(2b) intermediate general qualification","","","",""
"Other","1985","16-34 y.","(2a) intermediate vocational","","","",""
"Other","1985","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Other","1985","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","1985","16-34 y.","(3a) lower tertiary education","","","",""
"Other","1985","16-34 y.","(3b) higher tertiary education","","","",""
"Other","1985","35-65 y.","(0) in school","","","",""
"Other","1985","35-65 y.","(1a) inadequately completed","","","",""
"Other","1985","35-65 y.","(1b) general elementary school","","","",""
"Other","1985","35-65 y.","(1c) basic vocational qualification","","","",""
"Other","1985","35-65 y.","(2b) intermediate general qualification","","","",""
"Other","1985","35-65 y.","(2a) intermediate vocational","","","",""
"Other","1985","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Other","1985","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","1985","35-65 y.","(3a) lower tertiary education","","","",""
"Other","1985","35-65 y.","(3b) higher tertiary education","","","",""
"Other","1985","66 and older","(0) in school","","","",""
"Other","1985","66 and older","(1a) inadequately completed","","","",""
"Other","1985","66 and older","(1b) general elementary school","","","",""
"Other","1985","66 and older","(1c) basic vocational qualification","","","",""
"Other","1985","66 and older","(2b) intermediate general qualification","","","",""
"Other","1985","66 and older","(2a) intermediate vocational","","","",""
"Other","1985","66 and older","(2c_gen) general maturity certificate","","","",""
"Other","1985","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Other","1985","66 and older","(3a) lower tertiary education","","","",""
"Other","1985","66 and older","(3b) higher tertiary education","","","",""
"CDU/CSU","1986","16-34 y.","(0) in school","","","",""
"CDU/CSU","1986","16-34 y.","(1a) inadequately completed","","","",""
"CDU/CSU","1986","16-34 y.","(1b) general elementary school","47","0.259037835518316","0.200881174839811","0.317194496196821"
"CDU/CSU","1986","16-34 y.","(1c) basic vocational qualification","174","0.394073799893012","0.350851687171961","0.437295912614064"
"CDU/CSU","1986","16-34 y.","(2b) intermediate general qualification","45","0.374257013865689","0.294095291042119","0.45441873668926"
"CDU/CSU","1986","16-34 y.","(2a) intermediate vocational","115","0.370295751639272","0.316714423994818","0.423877079283726"
"CDU/CSU","1986","16-34 y.","(2c_gen) general maturity certificate","48","0.277832017852253","0.213631645162349","0.342032390542158"
"CDU/CSU","1986","16-34 y.","(2c_voc) vocational maturity certificate","35","0.323929973072862","0.242218276646115","0.405641669499609"
"CDU/CSU","1986","16-34 y.","(3a) lower tertiary education","","","",""
"CDU/CSU","1986","16-34 y.","(3b) higher tertiary education","30","0.267746137706367","0.182647253791844","0.352845021620889"
"CDU/CSU","1986","35-65 y.","(0) in school","","","",""
"CDU/CSU","1986","35-65 y.","(1a) inadequately completed","","","",""
"CDU/CSU","1986","35-65 y.","(1b) general elementary school","299","0.470130421139614","0.43283568471048","0.507425157568748"
"CDU/CSU","1986","35-65 y.","(1c) basic vocational qualification","587","0.446727783215163","0.42012894022922","0.473326626201107"
"CDU/CSU","1986","35-65 y.","(2b) intermediate general qualification","","","",""
"CDU/CSU","1986","35-65 y.","(2a) intermediate vocational","218","0.562057877884889","0.512944032757974","0.611171723011805"
"CDU/CSU","1986","35-65 y.","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","1986","35-65 y.","(2c_voc) vocational maturity certificate","45","0.525093166381481","0.427704190989091","0.622482141773871"
"CDU/CSU","1986","35-65 y.","(3a) lower tertiary education","53","0.500446196491924","0.405707799161619","0.595184593822228"
"CDU/CSU","1986","35-65 y.","(3b) higher tertiary education","88","0.436360491641534","0.370975905513383","0.501745077769686"
"CDU/CSU","1986","66 and older","(0) in school","","","",""
"CDU/CSU","1986","66 and older","(1a) inadequately completed","","","",""
"CDU/CSU","1986","66 and older","(1b) general elementary school","96","0.482667007776882","0.413239680324543","0.552094335229221"
"CDU/CSU","1986","66 and older","(1c) basic vocational qualification","102","0.423614443736989","0.36057185855338","0.486657028920597"
"CDU/CSU","1986","66 and older","(2b) intermediate general qualification","","","",""
"CDU/CSU","1986","66 and older","(2a) intermediate vocational","55","0.687590039812702","0.588475887203926","0.786704192421478"
"CDU/CSU","1986","66 and older","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","1986","66 and older","(2c_voc) vocational maturity certificate","","","",""
"CDU/CSU","1986","66 and older","(3a) lower tertiary education","","","",""
"CDU/CSU","1986","66 and older","(3b) higher tertiary education","","","",""
"SPD","1986","16-34 y.","(0) in school","","","",""
"SPD","1986","16-34 y.","(1a) inadequately completed","43","0.662928260984084","0.543318422628739","0.782538099339428"
"SPD","1986","16-34 y.","(1b) general elementary school","147","0.631325835593492","0.567283379732271","0.695368291454713"
"SPD","1986","16-34 y.","(1c) basic vocational qualification","281","0.537031255501324","0.492926749463195","0.581135761539453"
"SPD","1986","16-34 y.","(2b) intermediate general qualification","61","0.398456223976122","0.317358624424431","0.479553823527813"
"SPD","1986","16-34 y.","(2a) intermediate vocational","154","0.497698116920041","0.442218149682857","0.553178084157226"
"SPD","1986","16-34 y.","(2c_gen) general maturity certificate","70","0.375870512927878","0.306450647613037","0.44529037824272"
"SPD","1986","16-34 y.","(2c_voc) vocational maturity certificate","52","0.344272871506863","0.261311524445992","0.427234218567734"
"SPD","1986","16-34 y.","(3a) lower tertiary education","","","",""
"SPD","1986","16-34 y.","(3b) higher tertiary education","35","0.328098267670029","0.237860930645422","0.418335604694636"
"SPD","1986","35-65 y.","(0) in school","","","",""
"SPD","1986","35-65 y.","(1a) inadequately completed","124","0.839031773630936","0.779007608505775","0.899055938756097"
"SPD","1986","35-65 y.","(1b) general elementary school","366","0.49900106511733","0.461639676488019","0.536362453746641"
"SPD","1986","35-65 y.","(1c) basic vocational qualification","693","0.504934872971372","0.478185064077012","0.531684681865731"
"SPD","1986","35-65 y.","(2b) intermediate general qualification","","","",""
"SPD","1986","35-65 y.","(2a) intermediate vocational","139","0.353273999463857","0.305956579550947","0.400591419376768"
"SPD","1986","35-65 y.","(2c_gen) general maturity certificate","","","",""
