"party","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"CDU/CSU","1997","Single parent ","indirect migration background","1","","","","2"
"CDU/CSU","1997","Couple + C. LE 16 ","no migration background","282","0.362959156295561","0.329946398625479","0.395971913965643","2"
"CDU/CSU","1997","Couple + C. LE 16 ","indirect migration background","2","","","","2"
"CDU/CSU","1997","Couple + C. GT 16 ","no migration background","304","0.486693908727066","0.449098971131974","0.524288846322158","2"
"CDU/CSU","1997","Couple + C. GT 16 ","indirect migration background","5","","","","2"
"CDU/CSU","1997","Couple + C. LE and GT 16","no migration background","110","0.407961918095886","0.349232380022827","0.466691456168945","2"
"CDU/CSU","1997","Couple + C. LE and GT 16","direct migration background","33","0.448866991581015","0.336301698748124","0.561432284413905","2"
"CDU/CSU","1997","Couple + C. LE and GT 16","indirect migration background","7","","","","2"
"CDU/CSU","1997","Couple + C. LE 16 ","direct migration background","51","0.311357877965642","0.242752874940696","0.379962880990587","2"
"CDU/CSU","1997","Couple + C. GT 16 ","direct migration background","47","0.486381907849757","0.399454827480845","0.573308988218669","2"
"FDP","1997","1-pers.-HH","indirect migration background","","","","","3"
"FDP","1997","1-pers.-HH","direct migration background","","","","","3"
"FDP","1997","Couple + C. LE 16 ","direct migration background","4","","","","3"
"FDP","1997","Couple + C. LE 16 ","indirect migration background","","","","","3"
"FDP","1997","Couple + C. GT 16 ","indirect migration background","3","","","","3"
"FDP","1997","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"FDP","1997","1-pers.-HH","no migration background","24","","","","3"
"FDP","1997","Couple + C. LE and GT 16","no migration background","5","","","","3"
"FDP","1997","Couple + C. LE and GT 16","direct migration background","","","","","3"
"FDP","1997","(Married) couple without C. ","no migration background","27","","","","3"
"FDP","1997","(Married) couple without C. ","direct migration background","1","","","","3"
"FDP","1997","Couple + C. LE 16 ","no migration background","28","","","","3"
"FDP","1997","Couple + C. GT 16 ","no migration background","7","","","","3"
"FDP","1997","(Married) couple without C. ","indirect migration background","","","","","3"
"FDP","1997","Single parent ","direct migration background","","","","","3"
"FDP","1997","Single parent ","indirect migration background","","","","","3"
"FDP","1997","Couple + C. GT 16 ","direct migration background","1","","","","3"
"FDP","1997","Single parent ","no migration background","3","","","","3"
"Grüne","1997","1-pers.-HH","direct migration background","2","","","","4"
"Grüne","1997","1-pers.-HH","no migration background","63","0.0988380761262969","0.0744655576819457","0.123210594570648","4"
"Grüne","1997","1-pers.-HH","indirect migration background","7","","","","4"
"Grüne","1997","(Married) couple without C. ","no migration background","110","0.0612822221326325","0.0491079209107863","0.0734565233544788","4"
"Grüne","1997","(Married) couple without C. ","direct migration background","10","","","","4"
"Grüne","1997","(Married) couple without C. ","indirect migration background","2","","","","4"
"Grüne","1997","Single parent ","no migration background","27","","","","4"
"Grüne","1997","Single parent ","indirect migration background","2","","","","4"
"Grüne","1997","Couple + C. LE 16 ","no migration background","111","0.150225354341403","0.125695623109868","0.174755085572937","4"
"Grüne","1997","Couple + C. LE 16 ","direct migration background","16","","","","4"
"Grüne","1997","Couple + C. GT 16 ","direct migration background","9","","","","4"
"Grüne","1997","Couple + C. GT 16 ","indirect migration background","13","","","","4"
"Grüne","1997","Couple + C. LE and GT 16","no migration background","20","","","","4"
"Grüne","1997","Couple + C. LE and GT 16","direct migration background","6","","","","4"
"Grüne","1997","Couple + C. LE and GT 16","indirect migration background","9","","","","4"
"Grüne","1997","Single parent ","direct migration background","3","","","","4"
"Grüne","1997","Couple + C. LE 16 ","indirect migration background","2","","","","4"
"Grüne","1997","Couple + C. GT 16 ","no migration background","62","0.0751118327550264","0.0552868875775099","0.094936777932543","4"
"NPD","1997","1-pers.-HH","no migration background","11","","","","6"
"NPD","1997","Couple + C. LE 16 ","no migration background","18","","","","6"
"NPD","1997","Couple + C. LE and GT 16","direct migration background","","","","","6"
"NPD","1997","1-pers.-HH","direct migration background","2","","","","6"
"NPD","1997","Couple + C. GT 16 ","indirect migration background","","","","","6"
"NPD","1997","Couple + C. LE and GT 16","no migration background","12","","","","6"
"NPD","1997","Couple + C. GT 16 ","no migration background","17","","","","6"
"NPD","1997","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"NPD","1997","1-pers.-HH","indirect migration background","","","","","6"
"NPD","1997","Couple + C. GT 16 ","direct migration background","","","","","6"
"NPD","1997","(Married) couple without C. ","no migration background","21","","","","6"
"NPD","1997","Couple + C. LE 16 ","direct migration background","1","","","","6"
"NPD","1997","Couple + C. LE 16 ","indirect migration background","","","","","6"
"NPD","1997","(Married) couple without C. ","direct migration background","3","","","","6"
"NPD","1997","(Married) couple without C. ","indirect migration background","","","","","6"
"NPD","1997","Single parent ","no migration background","2","","","","6"
"NPD","1997","Single parent ","direct migration background","2","","","","6"
"NPD","1997","Single parent ","indirect migration background","","","","","6"
"Other","1997","(Married) couple without C. ","no migration background","9","","","","8"
"Other","1997","(Married) couple without C. ","direct migration background","2","","","","8"
"Other","1997","Couple + C. LE 16 ","no migration background","6","","","","8"
"Other","1997","1-pers.-HH","no migration background","5","","","","8"
"Other","1997","Couple + C. GT 16 ","direct migration background","1","","","","8"
"Other","1997","Couple + C. GT 16 ","no migration background","11","","","","8"
"Other","1997","1-pers.-HH","direct migration background","","","","","8"
"Other","1997","1-pers.-HH","indirect migration background","1","","","","8"
"Other","1997","(Married) couple without C. ","indirect migration background","","","","","8"
"Other","1997","Single parent ","no migration background","","","","","8"
"Other","1997","Single parent ","direct migration background","","","","","8"
"Other","1997","Single parent ","indirect migration background","","","","","8"
"Other","1997","Couple + C. LE 16 ","direct migration background","","","","","8"
"Other","1997","Couple + C. LE 16 ","indirect migration background","","","","","8"
"Other","1997","Couple + C. GT 16 ","indirect migration background","1","","","","8"
"Other","1997","Couple + C. LE and GT 16","no migration background","5","","","","8"
"Other","1997","Couple + C. LE and GT 16","direct migration background","3","","","","8"
"Other","1997","Couple + C. LE and GT 16","indirect migration background","","","","","8"
"PDS/Linke","1997","Couple + C. LE 16 ","no migration background","31","0.0240406333990211","0.013524451056835","0.0345568157412073","5"
"PDS/Linke","1997","1-pers.-HH","no migration background","27","","","","5"
"PDS/Linke","1997","Couple + C. LE 16 ","direct migration background","1","","","","5"
"PDS/Linke","1997","Couple + C. GT 16 ","no migration background","43","0.0355345160557157","0.0216099473821623","0.0494590847292691","5"
"PDS/Linke","1997","1-pers.-HH","direct migration background","1","","","","5"
"PDS/Linke","1997","(Married) couple without C. ","no migration background","79","0.0333852007513064","0.0242669194668873","0.0425034820357254","5"
"PDS/Linke","1997","(Married) couple without C. ","direct migration background","8","","","","5"
"PDS/Linke","1997","Couple + C. LE 16 ","indirect migration background","","","","","5"
"PDS/Linke","1997","1-pers.-HH","indirect migration background","","","","","5"
"PDS/Linke","1997","(Married) couple without C. ","indirect migration background","","","","","5"
"PDS/Linke","1997","Single parent ","no migration background","11","","","","5"
"PDS/Linke","1997","Single parent ","direct migration background","2","","","","5"
"PDS/Linke","1997","Single parent ","indirect migration background","","","","","5"
"PDS/Linke","1997","Couple + C. GT 16 ","direct migration background","1","","","","5"
"PDS/Linke","1997","Couple + C. GT 16 ","indirect migration background","1","","","","5"
"PDS/Linke","1997","Couple + C. LE and GT 16","no migration background","21","","","","5"
"PDS/Linke","1997","Couple + C. LE and GT 16","direct migration background","","","","","5"
"PDS/Linke","1997","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"SPD","1997","1-pers.-HH","no migration background","230","0.403556150274328","0.363490368902827","0.443621931645829","1"
"SPD","1997","1-pers.-HH","direct migration background","34","0.582360420673498","0.454331697724778","0.710389143622218","1"
"SPD","1997","1-pers.-HH","indirect migration background","3","","","","1"
"SPD","1997","(Married) couple without C. ","no migration background","654","0.463523211838788","0.438211560423139","0.488834863254437","1"
"SPD","1997","(Married) couple without C. ","direct migration background","93","0.387340783695431","0.32296939926223","0.451712168128632","1"
"SPD","1997","(Married) couple without C. ","indirect migration background","12","","","","1"
"SPD","1997","Single parent ","no migration background","61","0.420399859549803","0.344620695346494","0.496179023753111","1"
"SPD","1997","Single parent ","direct migration background","15","","","","1"
"SPD","1997","Couple + C. LE 16 ","no migration background","339","0.403242235419532","0.369563844576381","0.436920626262683","1"
"SPD","1997","Couple + C. LE 16 ","direct migration background","102","0.537645318816385","0.463775908759911","0.611514728872859","1"
"SPD","1997","Couple + C. LE 16 ","indirect migration background","12","","","","1"
"SPD","1997","Couple + C. GT 16 ","no migration background","235","0.356837676846639","0.32080397729024","0.392871376403038","1"
"SPD","1997","Couple + C. GT 16 ","direct migration background","68","0.369093656841874","0.285167571123547","0.453019742560201","1"
"SPD","1997","Couple + C. GT 16 ","indirect migration background","25","","","","1"
"SPD","1997","Couple + C. LE and GT 16","no migration background","96","0.414206860131405","0.355342458260813","0.473071262001998","1"
"SPD","1997","Couple + C. LE and GT 16","direct migration background","33","0.414511261928582","0.30301895557611","0.526003568281053","1"
