"party","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"PDS/Linke","1985","Other degree","higher vocational","","","",""
"PDS/Linke","1985","Other degree","higher education","","","",""
"PDS/Linke","1985","no degree/no degree yet","in school","","","",""
"PDS/Linke","1985","no degree/no degree yet","inadequately","","","",""
"PDS/Linke","1985","no degree/no degree yet","general elemantary","","","",""
"PDS/Linke","1985","no degree/no degree yet","middle vocational","","","",""
"PDS/Linke","1985","no degree/no degree yet","vocational + Abi","","","",""
"PDS/Linke","1985","no degree/no degree yet","higher vocational","","","",""
"PDS/Linke","1985","no degree/no degree yet","higher education","","","",""
"NPD Combination","1985","lower secondary degree","in school","","","",""
"NPD Combination","1985","lower secondary degree","inadequately","","","",""
"NPD Combination","1985","lower secondary degree","general elemantary","","","",""
"NPD Combination","1985","lower secondary degree","middle vocational","","","",""
"NPD Combination","1985","lower secondary degree","vocational + Abi","","","",""
"NPD Combination","1985","lower secondary degree","higher vocational","","","",""
"NPD Combination","1985","lower secondary degree","higher education","","","",""
"NPD Combination","1985","secondary school degree","in school","","","",""
"NPD Combination","1985","secondary school degree","inadequately","","","",""
"NPD Combination","1985","secondary school degree","general elemantary","","","",""
"NPD Combination","1985","secondary school degree","middle vocational","","","",""
"NPD Combination","1985","secondary school degree","vocational + Abi","","","",""
"NPD Combination","1985","secondary school degree","higher vocational","","","",""
"NPD Combination","1985","secondary school degree","higher education","","","",""
"NPD Combination","1985","college entrance qualification","in school","","","",""
"NPD Combination","1985","college entrance qualification","inadequately","","","",""
"NPD Combination","1985","college entrance qualification","general elemantary","","","",""
"NPD Combination","1985","college entrance qualification","middle vocational","","","",""
"NPD Combination","1985","college entrance qualification","vocational + Abi","","","",""
"NPD Combination","1985","college entrance qualification","higher vocational","","","",""
"NPD Combination","1985","college entrance qualification","higher education","","","",""
"NPD Combination","1985","Other degree","in school","","","",""
"NPD Combination","1985","Other degree","inadequately","","","",""
"NPD Combination","1985","Other degree","general elemantary","","","",""
"NPD Combination","1985","Other degree","middle vocational","","","",""
"NPD Combination","1985","Other degree","vocational + Abi","","","",""
"NPD Combination","1985","Other degree","higher vocational","","","",""
"NPD Combination","1985","Other degree","higher education","","","",""
"NPD Combination","1985","no degree/no degree yet","in school","","","",""
"NPD Combination","1985","no degree/no degree yet","inadequately","","","",""
"NPD Combination","1985","no degree/no degree yet","general elemantary","","","",""
"NPD Combination","1985","no degree/no degree yet","middle vocational","","","",""
"NPD Combination","1985","no degree/no degree yet","vocational + Abi","","","",""
"NPD Combination","1985","no degree/no degree yet","higher vocational","","","",""
"NPD Combination","1985","no degree/no degree yet","higher education","","","",""
"AfD","1985","lower secondary degree","in school","","","",""
"AfD","1985","lower secondary degree","inadequately","","","",""
"AfD","1985","lower secondary degree","general elemantary","","","",""
"AfD","1985","lower secondary degree","middle vocational","","","",""
"AfD","1985","lower secondary degree","vocational + Abi","","","",""
"AfD","1985","lower secondary degree","higher vocational","","","",""
"AfD","1985","lower secondary degree","higher education","","","",""
"AfD","1985","secondary school degree","in school","","","",""
"AfD","1985","secondary school degree","inadequately","","","",""
"AfD","1985","secondary school degree","general elemantary","","","",""
"AfD","1985","secondary school degree","middle vocational","","","",""
"AfD","1985","secondary school degree","vocational + Abi","","","",""
"AfD","1985","secondary school degree","higher vocational","","","",""
"AfD","1985","secondary school degree","higher education","","","",""
"AfD","1985","college entrance qualification","in school","","","",""
"AfD","1985","college entrance qualification","inadequately","","","",""
"AfD","1985","college entrance qualification","general elemantary","","","",""
"AfD","1985","college entrance qualification","middle vocational","","","",""
"AfD","1985","college entrance qualification","vocational + Abi","","","",""
"AfD","1985","college entrance qualification","higher vocational","","","",""
"AfD","1985","college entrance qualification","higher education","","","",""
"AfD","1985","Other degree","in school","","","",""
"AfD","1985","Other degree","inadequately","","","",""
"AfD","1985","Other degree","general elemantary","","","",""
"AfD","1985","Other degree","middle vocational","","","",""
"AfD","1985","Other degree","vocational + Abi","","","",""
"AfD","1985","Other degree","higher vocational","","","",""
"AfD","1985","Other degree","higher education","","","",""
"AfD","1985","no degree/no degree yet","in school","","","",""
"AfD","1985","no degree/no degree yet","inadequately","","","",""
"AfD","1985","no degree/no degree yet","general elemantary","","","",""
"AfD","1985","no degree/no degree yet","middle vocational","","","",""
"AfD","1985","no degree/no degree yet","vocational + Abi","","","",""
"AfD","1985","no degree/no degree yet","higher vocational","","","",""
"AfD","1985","no degree/no degree yet","higher education","","","",""
"Other","1985","lower secondary degree","in school","","","",""
"Other","1985","lower secondary degree","inadequately","","","",""
"Other","1985","lower secondary degree","general elemantary","6","","",""
"Other","1985","lower secondary degree","middle vocational","11","","",""
"Other","1985","lower secondary degree","vocational + Abi","","","",""
"Other","1985","lower secondary degree","higher vocational","","","",""
"Other","1985","lower secondary degree","higher education","","","",""
"Other","1985","secondary school degree","in school","","","",""
"Other","1985","secondary school degree","inadequately","","","",""
"Other","1985","secondary school degree","general elemantary","2","","",""
"Other","1985","secondary school degree","middle vocational","4","","",""
"Other","1985","secondary school degree","vocational + Abi","","","",""
"Other","1985","secondary school degree","higher vocational","","","",""
"Other","1985","secondary school degree","higher education","","","",""
"Other","1985","college entrance qualification","in school","","","",""
"Other","1985","college entrance qualification","inadequately","","","",""
"Other","1985","college entrance qualification","general elemantary","","","",""
"Other","1985","college entrance qualification","middle vocational","2","","",""
"Other","1985","college entrance qualification","vocational + Abi","2","","",""
"Other","1985","college entrance qualification","higher vocational","","","",""
"Other","1985","college entrance qualification","higher education","4","","",""
"Other","1985","Other degree","in school","","","",""
"Other","1985","Other degree","inadequately","","","",""
"Other","1985","Other degree","general elemantary","","","",""
"Other","1985","Other degree","middle vocational","","","",""
"Other","1985","Other degree","vocational + Abi","","","",""
"Other","1985","Other degree","higher vocational","","","",""
"Other","1985","Other degree","higher education","","","",""
"Other","1985","no degree/no degree yet","in school","4","","",""
"Other","1985","no degree/no degree yet","inadequately","1","","",""
"Other","1985","no degree/no degree yet","general elemantary","","","",""
"Other","1985","no degree/no degree yet","middle vocational","","","",""
"Other","1985","no degree/no degree yet","vocational + Abi","","","",""
"Other","1985","no degree/no degree yet","higher vocational","","","",""
"Other","1985","no degree/no degree yet","higher education","","","",""
"CDU/CSU","1986","lower secondary degree","in school","","","",""
"CDU/CSU","1986","lower secondary degree","inadequately","","","",""
"CDU/CSU","1986","lower secondary degree","general elemantary","415","0.458190460635981","0.426287966265633","0.490092955006328"
"CDU/CSU","1986","lower secondary degree","middle vocational","742","0.418040324225372","0.395197182583476","0.440883465867267"
"CDU/CSU","1986","lower secondary degree","vocational + Abi","","","",""
"CDU/CSU","1986","lower secondary degree","higher vocational","97","0.622442936652286","0.546613236958819","0.698272636345754"
"CDU/CSU","1986","lower secondary degree","higher education","3","","",""
"CDU/CSU","1986","secondary school degree","in school","","","",""
"CDU/CSU","1986","secondary school degree","inadequately","","","",""
"CDU/CSU","1986","secondary school degree","general elemantary","84","0.474352796017566","0.406655260355532","0.5420503316796"
"CDU/CSU","1986","secondary school degree","middle vocational","331","0.506459145409957","0.469046381234224","0.543871909585689"
"CDU/CSU","1986","secondary school degree","vocational + Abi","","","",""
