"party","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"FDP","2018","35-65 y.","West Germany","228","0.0468535602096168","0.041067344183055","0.0526397762361785","3"
"NPD Combination","2018","16-34 y.","West Germany","6","","","","6"
"NPD Combination","2018","16-34 y.","East Germany","5","","","","6"
"NPD Combination","2018","35-65 y.","West Germany","10","","","","6"
"NPD Combination","2018","35-65 y.","East Germany","9","","","","6"
"NPD Combination","2018","66 and older","West Germany","","","","","6"
"NPD Combination","2018","66 and older","East Germany","","","","","6"
"Other","2018","16-34 y.","West Germany","60","0.0344802346870663","0.0260953434729618","0.0428651259011707","8"
"Other","2018","16-34 y.","East Germany","11","","","","8"
"Other","2018","35-65 y.","West Germany","70","0.0169850564047176","0.0134470624445928","0.0205230503648423","8"
"Other","2018","35-65 y.","East Germany","15","","","","8"
"Other","2018","66 and older","West Germany","10","","","","8"
"Other","2018","66 and older","East Germany","","","","","8"
"PDS/Linke","2018","16-34 y.","West Germany","201","0.126794199407726","0.111503063778737","0.142085335036715","5"
"PDS/Linke","2018","16-34 y.","East Germany","78","0.24101851571684","0.194157262776644","0.287879768657036","5"
"PDS/Linke","2018","35-65 y.","West Germany","281","0.0549179828137134","0.0486801235994894","0.0611558420279374","5"
"PDS/Linke","2018","35-65 y.","East Germany","227","0.217518578457757","0.192335782073559","0.242701374841954","5"
"PDS/Linke","2018","66 and older","East Germany","160","0.281167016517637","0.243663262921502","0.318670770113771","5"
"PDS/Linke","2018","66 and older","West Germany","50","0.0200658616715481","0.0143610951918144","0.0257706281512818","5"
"SPD","2018","16-34 y.","East Germany","34","0.134541624855054","0.0971542882072056","0.171928961502903","2"
"SPD","2018","35-65 y.","West Germany","1324","0.286074590892722","0.273700605677037","0.298448576108407","2"
"SPD","2018","35-65 y.","East Germany","141","0.138941137166455","0.117828105283499","0.16005416904941","2"
"SPD","2018","66 and older","East Germany","138","0.234272346357906","0.198939694714751","0.269604998001061","2"
"SPD","2018","66 and older","West Germany","741","0.327236044647086","0.308147516366109","0.346324572928063","2"
"SPD","2018","16-34 y.","West Germany","372","0.197075605434368","0.178795213507444","0.215355997361292","2"
"AfD","2019","16-34 y.","West Germany","83","0.0747582900323492","0.0611791151523074","0.088337464912391","7"
"AfD","2019","35-65 y.","West Germany","313","0.0762789060530474","0.0691613947984715","0.0833964173076233","7"
"AfD","2019","16-34 y.","East Germany","34","0.20263786101485","0.153589292223457","0.251686429806243","7"
"AfD","2019","35-65 y.","East Germany","189","0.186865090381047","0.164964884739137","0.208765296022958","7"
"AfD","2019","66 and older","East Germany","59","0.0984019065293184","0.0746478453588399","0.122155967699797","7"
"AfD","2019","66 and older","West Germany","69","0.0317664494786991","0.0248077580338072","0.0387251409235911","7"
"CDU/CSU","2019","16-34 y.","East Germany","39","0.14586490502721","0.102794701089192","0.188935108965227","1"
"CDU/CSU","2019","66 and older","West Germany","1170","0.464863590466805","0.44507348110336","0.484653699830249","1"
"CDU/CSU","2019","16-34 y.","West Germany","269","0.201167447117511","0.180469711743742","0.221865182491279","1"
"CDU/CSU","2019","66 and older","East Germany","202","0.337166316429965","0.299465218545064","0.374867414314866","1"
"CDU/CSU","2019","35-65 y.","West Germany","1751","0.305126235272004","0.292779610866666","0.317472859677343","1"
"CDU/CSU","2019","35-65 y.","East Germany","368","0.246601414997685","0.222384825269153","0.270818004726217","1"
"FDP","2019","16-34 y.","East Germany","15","","","","3"
"FDP","2019","66 and older","East Germany","17","","","","3"
"FDP","2019","16-34 y.","West Germany","112","0.0728958522532824","0.0594734029731016","0.0863183015334631","3"
"FDP","2019","35-65 y.","East Germany","75","0.0456612252356042","0.0339331196522543","0.0573893308189541","3"
"FDP","2019","66 and older","West Germany","155","0.0554946694427957","0.0464105880058198","0.0645787508797716","3"
"FDP","2019","35-65 y.","West Germany","315","0.0454377551087252","0.0398534895395045","0.051022020677946","3"
"NPD Combination","2019","16-34 y.","West Germany","5","","","","6"
"NPD Combination","2019","16-34 y.","East Germany","6","","","","6"
"NPD Combination","2019","35-65 y.","West Germany","8","","","","6"
"NPD Combination","2019","66 and older","East Germany","","","","","6"
"NPD Combination","2019","35-65 y.","East Germany","11","","","","6"
"NPD Combination","2019","66 and older","West Germany","","","","","6"
"Other","2019","16-34 y.","West Germany","84","0.0429568678906486","0.0324880375837267","0.0534256981975705","8"
"Other","2019","16-34 y.","East Germany","9","","","","8"
"Other","2019","35-65 y.","West Germany","114","0.0218934319348767","0.0179696441196268","0.0258172197501266","8"
"Other","2019","35-65 y.","East Germany","29","","","","8"
"Other","2019","66 and older","West Germany","21","","","","8"
"Other","2019","66 and older","East Germany","4","","","","8"
"PDS/Linke","2019","16-34 y.","West Germany","139","0.1210003224389","0.104161809991111","0.137838834886689","5"
"PDS/Linke","2019","16-34 y.","East Germany","63","0.239572244384762","0.187490506334082","0.291653982435441","5"
"PDS/Linke","2019","35-65 y.","West Germany","268","0.0517121421174027","0.0457743927375802","0.0576498914972251","5"
"PDS/Linke","2019","35-65 y.","East Germany","216","0.209923362065273","0.18704274152803","0.232803982602515","5"
"PDS/Linke","2019","66 and older","West Germany","62","0.0261742906642795","0.0198395147579762","0.0325090665705828","5"
"PDS/Linke","2019","66 and older","East Germany","166","0.286095377368784","0.250053688017995","0.322137066719572","5"
"SPD","2019","35-65 y.","West Germany","1006","0.220807641193519","0.209685589850531","0.231929692536508","2"
"SPD","2019","16-34 y.","East Germany","23","","","","2"
"SPD","2019","35-65 y.","East Germany","126","0.109222153948884","0.0916977653861281","0.126746542511641","2"
"SPD","2019","66 and older","East Germany","116","0.204367757809693","0.172209538039301","0.236525977580085","2"
"SPD","2019","66 and older","West Germany","653","0.293196968316815","0.275134291254989","0.31125964537864","2"
"SPD","2019","16-34 y.","West Germany","198","0.120366941071536","0.103566507724764","0.137167374418309","2"
