"party","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Other","1992","Other degree","Couple + C. LE 16 ","3","","",""
"Other","1992","Other degree","Couple + C. GT 16 ","","","",""
"Other","1992","Other degree","Couple + C. LE and GT 16","1","","",""
"Other","1992","no degree/no degree yet","1-pers.-HH","","","",""
"Other","1992","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Other","1992","no degree/no degree yet","Single parent ","1","","",""
"Other","1992","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Other","1992","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Other","1992","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"CDU/CSU","1993","lower secondary degree","1-pers.-HH","117","0.407108500434368","0.349969634274279","0.464247366594457"
"CDU/CSU","1993","lower secondary degree","(Married) couple without C. ","335","0.400824716410962","0.367624604008186","0.434024828813738"
"CDU/CSU","1993","lower secondary degree","Single parent ","32","0.505282239175353","0.398363404773096","0.61220107357761"
"CDU/CSU","1993","lower secondary degree","Couple + C. LE 16 ","135","0.400623956013565","0.350693517870409","0.450554394156721"
"CDU/CSU","1993","lower secondary degree","Couple + C. GT 16 ","195","0.448839002688925","0.402730728990865","0.494947276386986"
"CDU/CSU","1993","lower secondary degree","Couple + C. LE and GT 16","48","0.446949677702905","0.356081711058081","0.537817644347729"
"CDU/CSU","1993","secondary school degree","1-pers.-HH","54","0.405848774504745","0.325364563613494","0.486332985395997"
"CDU/CSU","1993","secondary school degree","(Married) couple without C. ","108","0.446265396054405","0.386300985917031","0.506229806191778"
"CDU/CSU","1993","secondary school degree","Single parent ","15","","",""
"CDU/CSU","1993","secondary school degree","Couple + C. LE 16 ","123","0.31405900187852","0.267144925330456","0.360973078426584"
"CDU/CSU","1993","secondary school degree","Couple + C. GT 16 ","90","0.509641520263893","0.443432786848011","0.575850253679775"
"CDU/CSU","1993","secondary school degree","Couple + C. LE and GT 16","41","0.408160355383797","0.31324271900405","0.503077991763543"
"CDU/CSU","1993","college entrance qualification","1-pers.-HH","33","0.289063188487605","0.211434126473694","0.366692250501517"
"CDU/CSU","1993","college entrance qualification","(Married) couple without C. ","70","0.369240998883083","0.308811118333041","0.429670879433125"
"CDU/CSU","1993","college entrance qualification","Single parent ","9","","",""
"CDU/CSU","1993","college entrance qualification","Couple + C. LE 16 ","60","0.266034861178101","0.211692535088003","0.320377187268199"
"CDU/CSU","1993","college entrance qualification","Couple + C. GT 16 ","56","0.401771038815372","0.326966293281848","0.476575784348896"
"CDU/CSU","1993","college entrance qualification","Couple + C. LE and GT 16","26","","",""
"CDU/CSU","1993","Other degree","1-pers.-HH","3","","",""
"CDU/CSU","1993","Other degree","(Married) couple without C. ","14","","",""
"CDU/CSU","1993","Other degree","Single parent ","1","","",""
"CDU/CSU","1993","Other degree","Couple + C. LE 16 ","9","","",""
"CDU/CSU","1993","Other degree","Couple + C. GT 16 ","9","","",""
"CDU/CSU","1993","Other degree","Couple + C. LE and GT 16","5","","",""
"CDU/CSU","1993","no degree/no degree yet","1-pers.-HH","1","","",""
"CDU/CSU","1993","no degree/no degree yet","(Married) couple without C. ","","","",""
"CDU/CSU","1993","no degree/no degree yet","Single parent ","2","","",""
"CDU/CSU","1993","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"CDU/CSU","1993","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"CDU/CSU","1993","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"SPD","1993","lower secondary degree","1-pers.-HH","133","0.471155014174735","0.413100629646743","0.529209398702726"
"SPD","1993","lower secondary degree","(Married) couple without C. ","409","0.501921407514499","0.468048524698559","0.535794290330438"
"SPD","1993","lower secondary degree","Single parent ","38","0.352992191850458","0.250793400805657","0.455190982895258"
"SPD","1993","lower secondary degree","Couple + C. LE 16 ","197","0.511075582235911","0.460141245092237","0.562009919379584"
"SPD","1993","lower secondary degree","Couple + C. GT 16 ","202","0.452094423214374","0.405956104491397","0.498232741937351"
"SPD","1993","lower secondary degree","Couple + C. LE and GT 16","49","0.39554023119376","0.306173020570237","0.484907441817283"
"SPD","1993","secondary school degree","1-pers.-HH","52","0.345857115836384","0.267898388491658","0.42381584318111"
"SPD","1993","secondary school degree","(Married) couple without C. ","98","0.352713031329755","0.295075507845398","0.410350554814113"
"SPD","1993","secondary school degree","Single parent ","22","","",""
"SPD","1993","secondary school degree","Couple + C. LE 16 ","164","0.450432121308531","0.400142366778177","0.500721875838884"
"SPD","1993","secondary school degree","Couple + C. GT 16 ","70","0.263634715440172","0.205280264743078","0.321989166137266"
"SPD","1993","secondary school degree","Couple + C. LE and GT 16","41","0.391804571690331","0.297531902446361","0.4860772409343"
"SPD","1993","college entrance qualification","1-pers.-HH","50","0.354805323451752","0.272873448300607","0.436737198602897"
"SPD","1993","college entrance qualification","(Married) couple without C. ","81","0.305437798410898","0.24776354096178","0.363112055860016"
"SPD","1993","college entrance qualification","Single parent ","16","","",""
"SPD","1993","college entrance qualification","Couple + C. LE 16 ","92","0.32101121123958","0.263596572759825","0.378425849719334"
"SPD","1993","college entrance qualification","Couple + C. GT 16 ","55","0.272258692279104","0.204340595196065","0.340176789362143"
"SPD","1993","college entrance qualification","Couple + C. LE and GT 16","19","","",""
"SPD","1993","Other degree","1-pers.-HH","10","","",""
"SPD","1993","Other degree","(Married) couple without C. ","30","0.770242451156817","0.645942667493832","0.894542234819803"
"SPD","1993","Other degree","Single parent ","5","","",""
"SPD","1993","Other degree","Couple + C. LE 16 ","46","0.629572807049736","0.513066205498298","0.746079408601174"
"SPD","1993","Other degree","Couple + C. GT 16 ","48","0.689381989561081","0.574197094859527","0.804566884262635"
"SPD","1993","Other degree","Couple + C. LE and GT 16","29","","",""
"SPD","1993","no degree/no degree yet","1-pers.-HH","4","","",""
"SPD","1993","no degree/no degree yet","(Married) couple without C. ","15","","",""
"SPD","1993","no degree/no degree yet","Single parent ","6","","",""
"SPD","1993","no degree/no degree yet","Couple + C. LE 16 ","16","","",""
"SPD","1993","no degree/no degree yet","Couple + C. GT 16 ","30","0.444936400505636","0.296399551888918","0.593473249122353"
"SPD","1993","no degree/no degree yet","Couple + C. LE and GT 16","27","","",""
"FDP","1993","lower secondary degree","1-pers.-HH","10","","",""
"FDP","1993","lower secondary degree","(Married) couple without C. ","18","","",""
"FDP","1993","lower secondary degree","Single parent ","1","","",""
"FDP","1993","lower secondary degree","Couple + C. LE 16 ","3","","",""
"FDP","1993","lower secondary degree","Couple + C. GT 16 ","14","","",""
"FDP","1993","lower secondary degree","Couple + C. LE and GT 16","4","","",""
"FDP","1993","secondary school degree","1-pers.-HH","12","","",""
"FDP","1993","secondary school degree","(Married) couple without C. ","14","","",""
"FDP","1993","secondary school degree","Single parent ","2","","",""
"FDP","1993","secondary school degree","Couple + C. LE 16 ","20","","",""
"FDP","1993","secondary school degree","Couple + C. GT 16 ","14","","",""
"FDP","1993","secondary school degree","Couple + C. LE and GT 16","3","","",""
"FDP","1993","college entrance qualification","1-pers.-HH","13","","",""
"FDP","1993","college entrance qualification","(Married) couple without C. ","16","","",""
"FDP","1993","college entrance qualification","Single parent ","1","","",""
"FDP","1993","college entrance qualification","Couple + C. LE 16 ","20","","",""
"FDP","1993","college entrance qualification","Couple + C. GT 16 ","11","","",""
"FDP","1993","college entrance qualification","Couple + C. LE and GT 16","4","","",""
"FDP","1993","Other degree","1-pers.-HH","1","","",""
"FDP","1993","Other degree","(Married) couple without C. ","","","",""
"FDP","1993","Other degree","Single parent ","","","",""
"FDP","1993","Other degree","Couple + C. LE 16 ","","","",""
"FDP","1993","Other degree","Couple + C. GT 16 ","1","","",""
"FDP","1993","Other degree","Couple + C. LE and GT 16","3","","",""
"FDP","1993","no degree/no degree yet","1-pers.-HH","","","",""
"FDP","1993","no degree/no degree yet","(Married) couple without C. ","","","",""
"FDP","1993","no degree/no degree yet","Single parent ","","","",""
"FDP","1993","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"FDP","1993","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"FDP","1993","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Grüne","1993","lower secondary degree","1-pers.-HH","6","","",""
"Grüne","1993","lower secondary degree","(Married) couple without C. ","11","","",""
"Grüne","1993","lower secondary degree","Single parent ","7","","",""
"Grüne","1993","lower secondary degree","Couple + C. LE 16 ","17","","",""
"Grüne","1993","lower secondary degree","Couple + C. GT 16 ","11","","",""
"Grüne","1993","lower secondary degree","Couple + C. LE and GT 16","7","","",""
"Grüne","1993","secondary school degree","1-pers.-HH","15","","",""
"Grüne","1993","secondary school degree","(Married) couple without C. ","21","","",""
"Grüne","1993","secondary school degree","Single parent ","9","","",""
"Grüne","1993","secondary school degree","Couple + C. LE 16 ","43","0.114284651952449","0.0821261944987102","0.146443109406188"
"Grüne","1993","secondary school degree","Couple + C. GT 16 ","19","","",""
"Grüne","1993","secondary school degree","Couple + C. LE and GT 16","12","","",""
"Grüne","1993","college entrance qualification","1-pers.-HH","28","","",""
"Grüne","1993","college entrance qualification","(Married) couple without C. ","54","0.174017901297409","0.126544829984894","0.221490972609923"
"Grüne","1993","college entrance qualification","Single parent ","5","","",""
"Grüne","1993","college entrance qualification","Couple + C. LE 16 ","62","0.251654905280649","0.198286418255174","0.305023392306124"
"Grüne","1993","college entrance qualification","Couple + C. GT 16 ","35","0.192773810847402","0.132583337730835","0.252964283963968"
"Grüne","1993","college entrance qualification","Couple + C. LE and GT 16","6","","",""
"Grüne","1993","Other degree","1-pers.-HH","1","","",""
"Grüne","1993","Other degree","(Married) couple without C. ","","","",""
"Grüne","1993","Other degree","Single parent ","","","",""
"Grüne","1993","Other degree","Couple + C. LE 16 ","9","","",""
"Grüne","1993","Other degree","Couple + C. GT 16 ","3","","",""
"Grüne","1993","Other degree","Couple + C. LE and GT 16","4","","",""
"Grüne","1993","no degree/no degree yet","1-pers.-HH","","","",""
"Grüne","1993","no degree/no degree yet","(Married) couple without C. ","","","",""
"Grüne","1993","no degree/no degree yet","Single parent ","4","","",""
"Grüne","1993","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Grüne","1993","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Grüne","1993","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"PDS/Linke","1993","lower secondary degree","1-pers.-HH","4","","",""
"PDS/Linke","1993","lower secondary degree","(Married) couple without C. ","38","0.0320233428114339","0.0200957958133435","0.0439508898095243"
"PDS/Linke","1993","lower secondary degree","Single parent ","","","",""
"PDS/Linke","1993","lower secondary degree","Couple + C. LE 16 ","1","","",""
"PDS/Linke","1993","lower secondary degree","Couple + C. GT 16 ","7","","",""
"PDS/Linke","1993","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"PDS/Linke","1993","secondary school degree","1-pers.-HH","5","","",""
"PDS/Linke","1993","secondary school degree","(Married) couple without C. ","14","","",""
"PDS/Linke","1993","secondary school degree","Single parent ","4","","",""
"PDS/Linke","1993","secondary school degree","Couple + C. LE 16 ","10","","",""
"PDS/Linke","1993","secondary school degree","Couple + C. GT 16 ","8","","",""
"PDS/Linke","1993","secondary school degree","Couple + C. LE and GT 16","2","","",""
"PDS/Linke","1993","college entrance qualification","1-pers.-HH","4","","",""
"PDS/Linke","1993","college entrance qualification","(Married) couple without C. ","16","","",""
"PDS/Linke","1993","college entrance qualification","Single parent ","1","","",""
"PDS/Linke","1993","college entrance qualification","Couple + C. LE 16 ","12","","",""
"PDS/Linke","1993","college entrance qualification","Couple + C. GT 16 ","5","","",""
"PDS/Linke","1993","college entrance qualification","Couple + C. LE and GT 16","4","","",""
"PDS/Linke","1993","Other degree","1-pers.-HH","1","","",""
"PDS/Linke","1993","Other degree","(Married) couple without C. ","","","",""
