"party","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"PDS/Linke","1985","Not Working","(2a) intermediate vocational","","","",""
"PDS/Linke","1985","Not Working","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1985","Not Working","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1985","Not Working","(3a) lower tertiary education","","","",""
"PDS/Linke","1985","Not Working","(3b) higher tertiary education","","","",""
"NPD Combination","1985","Full Time","(0) in school","","","",""
"NPD Combination","1985","Full Time","(1a) inadequately completed","","","",""
"NPD Combination","1985","Full Time","(1b) general elementary school","","","",""
"NPD Combination","1985","Full Time","(1c) basic vocational qualification","","","",""
"NPD Combination","1985","Full Time","(2b) intermediate general qualification","","","",""
"NPD Combination","1985","Full Time","(2a) intermediate vocational","","","",""
"NPD Combination","1985","Full Time","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1985","Full Time","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1985","Full Time","(3a) lower tertiary education","","","",""
"NPD Combination","1985","Full Time","(3b) higher tertiary education","","","",""
"NPD Combination","1985","Part Time","(0) in school","","","",""
"NPD Combination","1985","Part Time","(1a) inadequately completed","","","",""
"NPD Combination","1985","Part Time","(1b) general elementary school","","","",""
"NPD Combination","1985","Part Time","(1c) basic vocational qualification","","","",""
"NPD Combination","1985","Part Time","(2b) intermediate general qualification","","","",""
"NPD Combination","1985","Part Time","(2a) intermediate vocational","","","",""
"NPD Combination","1985","Part Time","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1985","Part Time","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1985","Part Time","(3a) lower tertiary education","","","",""
"NPD Combination","1985","Part Time","(3b) higher tertiary education","","","",""
"NPD Combination","1985","Not Working","(0) in school","","","",""
"NPD Combination","1985","Not Working","(1a) inadequately completed","","","",""
"NPD Combination","1985","Not Working","(1b) general elementary school","","","",""
"NPD Combination","1985","Not Working","(1c) basic vocational qualification","","","",""
"NPD Combination","1985","Not Working","(2b) intermediate general qualification","","","",""
"NPD Combination","1985","Not Working","(2a) intermediate vocational","","","",""
"NPD Combination","1985","Not Working","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1985","Not Working","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1985","Not Working","(3a) lower tertiary education","","","",""
"NPD Combination","1985","Not Working","(3b) higher tertiary education","","","",""
"AfD","1985","Full Time","(0) in school","","","",""
"AfD","1985","Full Time","(1a) inadequately completed","","","",""
"AfD","1985","Full Time","(1b) general elementary school","","","",""
"AfD","1985","Full Time","(1c) basic vocational qualification","","","",""
"AfD","1985","Full Time","(2b) intermediate general qualification","","","",""
"AfD","1985","Full Time","(2a) intermediate vocational","","","",""
"AfD","1985","Full Time","(2c_gen) general maturity certificate","","","",""
"AfD","1985","Full Time","(2c_voc) vocational maturity certificate","","","",""
"AfD","1985","Full Time","(3a) lower tertiary education","","","",""
"AfD","1985","Full Time","(3b) higher tertiary education","","","",""
"AfD","1985","Part Time","(0) in school","","","",""
"AfD","1985","Part Time","(1a) inadequately completed","","","",""
"AfD","1985","Part Time","(1b) general elementary school","","","",""
"AfD","1985","Part Time","(1c) basic vocational qualification","","","",""
"AfD","1985","Part Time","(2b) intermediate general qualification","","","",""
"AfD","1985","Part Time","(2a) intermediate vocational","","","",""
"AfD","1985","Part Time","(2c_gen) general maturity certificate","","","",""
"AfD","1985","Part Time","(2c_voc) vocational maturity certificate","","","",""
"AfD","1985","Part Time","(3a) lower tertiary education","","","",""
"AfD","1985","Part Time","(3b) higher tertiary education","","","",""
"AfD","1985","Not Working","(0) in school","","","",""
"AfD","1985","Not Working","(1a) inadequately completed","","","",""
"AfD","1985","Not Working","(1b) general elementary school","","","",""
"AfD","1985","Not Working","(1c) basic vocational qualification","","","",""
"AfD","1985","Not Working","(2b) intermediate general qualification","","","",""
"AfD","1985","Not Working","(2a) intermediate vocational","","","",""
"AfD","1985","Not Working","(2c_gen) general maturity certificate","","","",""
"AfD","1985","Not Working","(2c_voc) vocational maturity certificate","","","",""
"AfD","1985","Not Working","(3a) lower tertiary education","","","",""
"AfD","1985","Not Working","(3b) higher tertiary education","","","",""
"Other","1985","Full Time","(0) in school","","","",""
"Other","1985","Full Time","(1a) inadequately completed","","","",""
"Other","1985","Full Time","(1b) general elementary school","1","","",""
"Other","1985","Full Time","(1c) basic vocational qualification","8","","",""
"Other","1985","Full Time","(2b) intermediate general qualification","","","",""
"Other","1985","Full Time","(2a) intermediate vocational","3","","",""
"Other","1985","Full Time","(2c_gen) general maturity certificate","","","",""
"Other","1985","Full Time","(2c_voc) vocational maturity certificate","1","","",""
"Other","1985","Full Time","(3a) lower tertiary education","","","",""
"Other","1985","Full Time","(3b) higher tertiary education","1","","",""
"Other","1985","Part Time","(0) in school","","","",""
"Other","1985","Part Time","(1a) inadequately completed","1","","",""
"Other","1985","Part Time","(1b) general elementary school","2","","",""
"Other","1985","Part Time","(1c) basic vocational qualification","","","",""
"Other","1985","Part Time","(2b) intermediate general qualification","","","",""
"Other","1985","Part Time","(2a) intermediate vocational","","","",""
"Other","1985","Part Time","(2c_gen) general maturity certificate","","","",""
"Other","1985","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Other","1985","Part Time","(3a) lower tertiary education","","","",""
"Other","1985","Part Time","(3b) higher tertiary education","2","","",""
"Other","1985","Not Working","(0) in school","4","","",""
"Other","1985","Not Working","(1a) inadequately completed","","","",""
"Other","1985","Not Working","(1b) general elementary school","3","","",""
"Other","1985","Not Working","(1c) basic vocational qualification","3","","",""
"Other","1985","Not Working","(2b) intermediate general qualification","2","","",""
"Other","1985","Not Working","(2a) intermediate vocational","1","","",""
"Other","1985","Not Working","(2c_gen) general maturity certificate","2","","",""
"Other","1985","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"Other","1985","Not Working","(3a) lower tertiary education","","","",""
"Other","1985","Not Working","(3b) higher tertiary education","1","","",""
"CDU/CSU","1986","Full Time","(0) in school","","","",""
"CDU/CSU","1986","Full Time","(1a) inadequately completed","11","","",""
"CDU/CSU","1986","Full Time","(1b) general elementary school","111","0.393673255207563","0.342779115426125","0.444567394989002"
"CDU/CSU","1986","Full Time","(1c) basic vocational qualification","438","0.433599876806198","0.403934016797737","0.463265736814659"
"CDU/CSU","1986","Full Time","(2b) intermediate general qualification","22","","",""
"CDU/CSU","1986","Full Time","(2a) intermediate vocational","189","0.456579567060472","0.408998600380808","0.504160533740136"
"CDU/CSU","1986","Full Time","(2c_gen) general maturity certificate","10","","",""
"CDU/CSU","1986","Full Time","(2c_voc) vocational maturity certificate","47","0.439368630236488","0.354701596277914","0.524035664195062"
"CDU/CSU","1986","Full Time","(3a) lower tertiary education","49","0.510513904852086","0.410517026677765","0.610510783026408"
"CDU/CSU","1986","Full Time","(3b) higher tertiary education","82","0.37724334685417","0.313627451778677","0.440859241929663"
"CDU/CSU","1986","Part Time","(0) in school","3","","",""
"CDU/CSU","1986","Part Time","(1a) inadequately completed","4","","",""
"CDU/CSU","1986","Part Time","(1b) general elementary school","73","0.397437756655493","0.328036565189767","0.46683894812122"
"CDU/CSU","1986","Part Time","(1c) basic vocational qualification","124","0.411721378683285","0.3574591294424","0.46598362792417"
"CDU/CSU","1986","Part Time","(2b) intermediate general qualification","20","","",""
"CDU/CSU","1986","Part Time","(2a) intermediate vocational","64","0.480621326698732","0.396027383922244","0.56521526947522"
"CDU/CSU","1986","Part Time","(2c_gen) general maturity certificate","15","","",""
"CDU/CSU","1986","Part Time","(2c_voc) vocational maturity certificate","16","","",""
"CDU/CSU","1986","Part Time","(3a) lower tertiary education","11","","",""
"CDU/CSU","1986","Part Time","(3b) higher tertiary education","24","","",""
"CDU/CSU","1986","Not Working","(0) in school","16","","",""
"CDU/CSU","1986","Not Working","(1a) inadequately completed","11","","",""
"CDU/CSU","1986","Not Working","(1b) general elementary school","258","0.478439533301176","0.437066254555493","0.51981281204686"
"CDU/CSU","1986","Not Working","(1c) basic vocational qualification","301","0.438168269593706","0.400903526729006","0.475433012458405"
"CDU/CSU","1986","Not Working","(2b) intermediate general qualification","42","0.484499194213338","0.390245709223633","0.578752679203042"
"CDU/CSU","1986","Not Working","(2a) intermediate vocational","135","0.621971727948536","0.55971051271667","0.684232943180401"
"CDU/CSU","1986","Not Working","(2c_gen) general maturity certificate","32","0.327166646519065","0.240660466127354","0.413672826910775"
"CDU/CSU","1986","Not Working","(2c_voc) vocational maturity certificate","30","0.421203999190871","0.310920196573632","0.531487801808111"
"CDU/CSU","1986","Not Working","(3a) lower tertiary education","20","","",""
"CDU/CSU","1986","Not Working","(3b) higher tertiary education","28","","",""
"SPD","1986","Full Time","(0) in school","","","",""
"SPD","1986","Full Time","(1a) inadequately completed","90","0.81991787403097","0.74744813542421","0.892387612637731"
"SPD","1986","Full Time","(1b) general elementary school","225","0.564736558143158","0.513089509693835","0.616383606592481"
"SPD","1986","Full Time","(1c) basic vocational qualification","578","0.514701373467147","0.484783350377242","0.544619396557052"
"SPD","1986","Full Time","(2b) intermediate general qualification","25","","",""
"SPD","1986","Full Time","(2a) intermediate vocational","181","0.429576105635688","0.382290826619251","0.476861384652125"
"SPD","1986","Full Time","(2c_gen) general maturity certificate","18","","",""
"SPD","1986","Full Time","(2c_voc) vocational maturity certificate","66","0.397729643803643","0.314236493107718","0.481222794499568"
"SPD","1986","Full Time","(3a) lower tertiary education","26","","",""
"SPD","1986","Full Time","(3b) higher tertiary education","83","0.348757313055596","0.286207106127745","0.411307519983447"
"SPD","1986","Part Time","(0) in school","1","","",""
"SPD","1986","Part Time","(1a) inadequately completed","18","","",""
"SPD","1986","Part Time","(1b) general elementary school","101","0.509217267741495","0.438320309018795","0.580114226464194"
"SPD","1986","Part Time","(1c) basic vocational qualification","175","0.535945976410046","0.480960330830779","0.590931621989314"
"SPD","1986","Part Time","(2b) intermediate general qualification","19","","",""
"SPD","1986","Part Time","(2a) intermediate vocational","55","0.413433643169353","0.330054548735173","0.496812737603534"
"SPD","1986","Part Time","(2c_gen) general maturity certificate","28","","",""
"SPD","1986","Part Time","(2c_voc) vocational maturity certificate","11","","",""
"SPD","1986","Part Time","(3a) lower tertiary education","9","","",""
"SPD","1986","Part Time","(3b) higher tertiary education","24","","",""
