"party","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Grüne","1995","vocational + Abi","Male","","","",""
"Grüne","1995","vocational + Abi","Female","","","",""
"Grüne","1995","higher vocational","Male","","","",""
"Grüne","1995","higher vocational","Female","","","",""
"Grüne","1995","higher education","Male","87","0.150687134326307","0.121869443607466","0.179504825045147"
"Grüne","1995","higher education","Female","91","0.27302477583353","0.228580557408346","0.317468994258714"
"PDS/Linke","1995","in school","Male","","","",""
"PDS/Linke","1995","in school","Female","","","",""
"PDS/Linke","1995","inadequately","Male","","","",""
"PDS/Linke","1995","inadequately","Female","","","",""
"PDS/Linke","1995","general elemantary","Male","","","",""
"PDS/Linke","1995","general elemantary","Female","","","",""
"PDS/Linke","1995","middle vocational","Male","44","0.0154688259839919","0.00953758759741353","0.0214000643705704"
"PDS/Linke","1995","middle vocational","Female","58","0.0309216460038125","0.021831239983548","0.0400120520240769"
"PDS/Linke","1995","vocational + Abi","Male","","","",""
"PDS/Linke","1995","vocational + Abi","Female","","","",""
"PDS/Linke","1995","higher vocational","Male","","","",""
"PDS/Linke","1995","higher vocational","Female","","","",""
"PDS/Linke","1995","higher education","Male","63","0.0798845925066054","0.0580452328065953","0.101723952206615"
"PDS/Linke","1995","higher education","Female","55","0.103721241202771","0.0733046988578727","0.134137783547669"
"NPD Combination","1995","in school","Male","","","",""
"NPD Combination","1995","in school","Female","","","",""
"NPD Combination","1995","inadequately","Male","","","",""
"NPD Combination","1995","inadequately","Female","","","",""
"NPD Combination","1995","general elemantary","Male","","","",""
"NPD Combination","1995","general elemantary","Female","","","",""
"NPD Combination","1995","middle vocational","Male","37","0.0227881232078129","0.0156159525605556","0.0299602938550701"
"NPD Combination","1995","middle vocational","Female","","","",""
"NPD Combination","1995","vocational + Abi","Male","","","",""
"NPD Combination","1995","vocational + Abi","Female","","","",""
"NPD Combination","1995","higher vocational","Male","","","",""
"NPD Combination","1995","higher vocational","Female","","","",""
"NPD Combination","1995","higher education","Male","","","",""
"NPD Combination","1995","higher education","Female","","","",""
"AfD","1995","in school","Male","","","",""
"AfD","1995","in school","Female","","","",""
"AfD","1995","inadequately","Male","","","",""
"AfD","1995","inadequately","Female","","","",""
"AfD","1995","general elemantary","Male","","","",""
"AfD","1995","general elemantary","Female","","","",""
"AfD","1995","middle vocational","Male","","","",""
"AfD","1995","middle vocational","Female","","","",""
"AfD","1995","vocational + Abi","Male","","","",""
"AfD","1995","vocational + Abi","Female","","","",""
"AfD","1995","higher vocational","Male","","","",""
"AfD","1995","higher vocational","Female","","","",""
"AfD","1995","higher education","Male","","","",""
"AfD","1995","higher education","Female","","","",""
"Other","1995","in school","Male","","","",""
"Other","1995","in school","Female","","","",""
"Other","1995","inadequately","Male","","","",""
"Other","1995","inadequately","Female","","","",""
"Other","1995","general elemantary","Male","","","",""
"Other","1995","general elemantary","Female","","","",""
"Other","1995","middle vocational","Male","","","",""
"Other","1995","middle vocational","Female","","","",""
"Other","1995","vocational + Abi","Male","","","",""
"Other","1995","vocational + Abi","Female","","","",""
"Other","1995","higher vocational","Male","","","",""
"Other","1995","higher vocational","Female","","","",""
"Other","1995","higher education","Male","","","",""
"Other","1995","higher education","Female","","","",""
"CDU/CSU","1996","in school","Male","","","",""
"CDU/CSU","1996","in school","Female","","","",""
"CDU/CSU","1996","inadequately","Male","","","",""
"CDU/CSU","1996","inadequately","Female","","","",""
"CDU/CSU","1996","general elemantary","Male","94","0.327321997024623","0.27322285484011","0.381421139209136"
"CDU/CSU","1996","general elemantary","Female","245","0.477818937183914","0.435252971272047","0.520384903095782"
"CDU/CSU","1996","middle vocational","Male","676","0.442898413975507","0.418161720809559","0.467635107141455"
"CDU/CSU","1996","middle vocational","Female","549","0.472693938297141","0.445061403778159","0.500326472816124"
"CDU/CSU","1996","vocational + Abi","Male","40","0.358512343502618","0.273064400104712","0.443960286900523"
"CDU/CSU","1996","vocational + Abi","Female","","","",""
"CDU/CSU","1996","higher vocational","Male","124","0.499919689807412","0.43890867668298","0.560930702931844"
"CDU/CSU","1996","higher vocational","Female","59","0.431655994759648","0.351036769558593","0.512275219960704"
"CDU/CSU","1996","higher education","Male","214","0.395302205119345","0.355374839172602","0.435229571066087"
"CDU/CSU","1996","higher education","Female","115","0.322897278914705","0.277245780164664","0.368548777664747"
"SPD","1996","in school","Male","","","",""
"SPD","1996","in school","Female","","","",""
"SPD","1996","inadequately","Male","40","0.542397028336959","0.416337541574669","0.668456515099249"
"SPD","1996","inadequately","Female","","","",""
"SPD","1996","general elemantary","Male","147","0.520089156255416","0.462489704379337","0.577688608131496"
"SPD","1996","general elemantary","Female","229","0.439303785185958","0.397010975334794","0.481596595037122"
"SPD","1996","middle vocational","Male","664","0.432944241139596","0.408269577087221","0.45761890519197"
"SPD","1996","middle vocational","Female","485","0.367728369177643","0.34104044846847","0.394416289886815"
"SPD","1996","vocational + Abi","Male","45","0.282561259963178","0.202337294183372","0.362785225742983"
"SPD","1996","vocational + Abi","Female","30","0.300970152260967","0.207748629942912","0.394191674579021"
"SPD","1996","higher vocational","Male","95","0.357481388486246","0.299001328130172","0.415961448842321"
"SPD","1996","higher vocational","Female","49","0.333940349654487","0.257176790756958","0.410703908552016"
"SPD","1996","higher education","Male","172","0.295244437972424","0.257992663265139","0.332496212679709"
"SPD","1996","higher education","Female","115","0.2755116340931","0.231892077435128","0.319131190751071"
"FDP","1996","in school","Male","","","",""
"FDP","1996","in school","Female","","","",""
"FDP","1996","inadequately","Male","","","",""
"FDP","1996","inadequately","Female","","","",""
"FDP","1996","general elemantary","Male","","","",""
"FDP","1996","general elemantary","Female","","","",""
"FDP","1996","middle vocational","Male","","","",""
"FDP","1996","middle vocational","Female","","","",""
"FDP","1996","vocational + Abi","Male","","","",""
"FDP","1996","vocational + Abi","Female","","","",""
"FDP","1996","higher vocational","Male","","","",""
"FDP","1996","higher vocational","Female","","","",""
"FDP","1996","higher education","Male","","","",""
"FDP","1996","higher education","Female","","","",""
"Grüne","1996","in school","Male","","","",""
"Grüne","1996","in school","Female","","","",""
"Grüne","1996","inadequately","Male","","","",""
"Grüne","1996","inadequately","Female","","","",""
"Grüne","1996","general elemantary","Male","","","",""
"Grüne","1996","general elemantary","Female","","","",""
"Grüne","1996","middle vocational","Male","87","0.0492295113274157","0.038455610066714","0.0600034125881175"
"Grüne","1996","middle vocational","Female","115","0.075572974718954","0.0609438312811813","0.0902021181567267"
"Grüne","1996","vocational + Abi","Male","","","",""
"Grüne","1996","vocational + Abi","Female","","","",""
"Grüne","1996","higher vocational","Male","","","",""
"Grüne","1996","higher vocational","Female","","","",""
"Grüne","1996","higher education","Male","92","0.171789376893826","0.140985498524869","0.202593255262782"
"Grüne","1996","higher education","Female","97","0.264115934962517","0.221073426898064","0.307158443026971"
"PDS/Linke","1996","in school","Male","","","",""
"PDS/Linke","1996","in school","Female","","","",""
"PDS/Linke","1996","inadequately","Male","","","",""
"PDS/Linke","1996","inadequately","Female","","","",""
"PDS/Linke","1996","general elemantary","Male","","","",""
"PDS/Linke","1996","general elemantary","Female","","","",""
"PDS/Linke","1996","middle vocational","Male","46","0.0212662802119547","0.0140817161150023","0.0284508443089071"
"PDS/Linke","1996","middle vocational","Female","60","0.0293679231749683","0.0200232684299326","0.0387125779200041"
"PDS/Linke","1996","vocational + Abi","Male","","","",""
"PDS/Linke","1996","vocational + Abi","Female","","","",""
"PDS/Linke","1996","higher vocational","Male","","","",""
"PDS/Linke","1996","higher vocational","Female","","","",""
"PDS/Linke","1996","higher education","Male","65","0.0733990505874554","0.0521015597083751","0.0946965414665358"
"PDS/Linke","1996","higher education","Female","61","0.0999246010988447","0.0706445907849495","0.12920461141274"
"NPD Combination","1996","in school","Male","","","",""
"NPD Combination","1996","in school","Female","","","",""
"NPD Combination","1996","inadequately","Male","","","",""
"NPD Combination","1996","inadequately","Female","","","",""
"NPD Combination","1996","general elemantary","Male","","","",""
"NPD Combination","1996","general elemantary","Female","","","",""
"NPD Combination","1996","middle vocational","Male","38","0.0297394013280632","0.0212801351483558","0.0381986675077705"
"NPD Combination","1996","middle vocational","Female","","","",""
"NPD Combination","1996","vocational + Abi","Male","","","",""
"NPD Combination","1996","vocational + Abi","Female","","","",""
"NPD Combination","1996","higher vocational","Male","","","",""
"NPD Combination","1996","higher vocational","Female","","","",""
"NPD Combination","1996","higher education","Male","","","",""
"NPD Combination","1996","higher education","Female","","","",""
"AfD","1996","in school","Male","","","",""
"AfD","1996","in school","Female","","","",""
"AfD","1996","inadequately","Male","","","",""
"AfD","1996","inadequately","Female","","","",""
"AfD","1996","general elemantary","Male","","","",""
"AfD","1996","general elemantary","Female","","","",""
"AfD","1996","middle vocational","Male","","","",""
"AfD","1996","middle vocational","Female","","","",""
"AfD","1996","vocational + Abi","Male","","","",""
"AfD","1996","vocational + Abi","Female","","","",""
"AfD","1996","higher vocational","Male","","","",""
"AfD","1996","higher vocational","Female","","","",""
"AfD","1996","higher education","Male","","","",""
"AfD","1996","higher education","Female","","","",""
"Other","1996","in school","Male","","","",""
"Other","1996","in school","Female","","","",""
"Other","1996","inadequately","Male","","","",""
"Other","1996","inadequately","Female","","","",""
"Other","1996","general elemantary","Male","","","",""
"Other","1996","general elemantary","Female","","","",""
"Other","1996","middle vocational","Male","","","",""
"Other","1996","middle vocational","Female","","","",""
"Other","1996","vocational + Abi","Male","","","",""
"Other","1996","vocational + Abi","Female","","","",""
"Other","1996","higher vocational","Male","","","",""
"Other","1996","higher vocational","Female","","","",""
"Other","1996","higher education","Male","","","",""
"Other","1996","higher education","Female","","","",""
"CDU/CSU","1997","in school","Male","","","",""
"CDU/CSU","1997","in school","Female","","","",""
"CDU/CSU","1997","inadequately","Male","","","",""
"CDU/CSU","1997","inadequately","Female","","","",""
"CDU/CSU","1997","general elemantary","Male","82","0.324554138730513","0.267532846225022","0.381575431236005"
