"party","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Grüne","1995","35-65 y.","higher vocational","14","","","","4"
"Grüne","1995","16-34 y.","in school","30","0.382171569133786","0.280065490568571","0.484277647699002","4"
"Grüne","1995","16-34 y.","inadequately","4","","","","4"
"Grüne","1995","35-65 y.","vocational + Abi","15","","","","4"
"Grüne","1995","35-65 y.","higher education","122","0.210101907080755","0.179069202566832","0.241134611594678","4"
"Grüne","1995","66 and older","in school","","","","","4"
"Grüne","1995","66 and older","inadequately","","","","","4"
"Grüne","1995","66 and older","general elemantary","1","","","","4"
"Grüne","1995","66 and older","middle vocational","8","","","","4"
"Grüne","1995","16-34 y.","general elemantary","33","0.175283689375098","0.123982207741218","0.226585171008977","4"
"Grüne","1995","16-34 y.","middle vocational","121","0.153400177982475","0.129145127489217","0.177655228475733","4"
"Grüne","1995","16-34 y.","vocational + Abi","39","0.31317186553095","0.23607156001526","0.39027217104664","4"
"Grüne","1995","16-34 y.","higher vocational","20","","","","4"
"Grüne","1995","16-34 y.","higher education","53","0.259859665652333","0.201643135365131","0.318076195939536","4"
"Grüne","1995","35-65 y.","in school","","","","","4"
"Grüne","1995","35-65 y.","inadequately","3","","","","4"
"Grüne","1995","35-65 y.","general elemantary","19","","","","4"
"Grüne","1995","35-65 y.","middle vocational","76","0.0474821475149017","0.0375942008393225","0.0573700941904808","4"
"Grüne","1995","66 and older","vocational + Abi","","","","","4"
"Grüne","1995","66 and older","higher vocational","1","","","","4"
"Grüne","1995","66 and older","higher education","3","","","","4"
"NPD","1995","16-34 y.","in school","1","","","","6"
"NPD","1995","16-34 y.","inadequately","1","","","","6"
"NPD","1995","16-34 y.","middle vocational","17","","","","6"
"NPD","1995","16-34 y.","general elemantary","5","","","","6"
"NPD","1995","16-34 y.","vocational + Abi","1","","","","6"
"NPD","1995","16-34 y.","higher vocational","1","","","","6"
"NPD","1995","16-34 y.","higher education","","","","","6"
"NPD","1995","35-65 y.","in school","","","","","6"
"NPD","1995","35-65 y.","inadequately","","","","","6"
"NPD","1995","35-65 y.","general elemantary","2","","","","6"
"NPD","1995","35-65 y.","middle vocational","25","","","","6"
"NPD","1995","35-65 y.","vocational + Abi","","","","","6"
"NPD","1995","35-65 y.","higher vocational","","","","","6"
"NPD","1995","35-65 y.","higher education","","","","","6"
"NPD","1995","66 and older","in school","","","","","6"
"NPD","1995","66 and older","inadequately","","","","","6"
"NPD","1995","66 and older","general elemantary","1","","","","6"
"NPD","1995","66 and older","middle vocational","","","","","6"
"NPD","1995","66 and older","vocational + Abi","","","","","6"
"NPD","1995","66 and older","higher vocational","","","","","6"
"NPD","1995","66 and older","higher education","","","","","6"
"Other","1995","16-34 y.","in school","3","","","","8"
"Other","1995","16-34 y.","inadequately","1","","","","8"
"Other","1995","16-34 y.","general elemantary","5","","","","8"
"Other","1995","16-34 y.","middle vocational","9","","","","8"
"Other","1995","16-34 y.","vocational + Abi","","","","","8"
"Other","1995","35-65 y.","inadequately","3","","","","8"
"Other","1995","35-65 y.","general elemantary","5","","","","8"
"Other","1995","35-65 y.","middle vocational","14","","","","8"
"Other","1995","35-65 y.","vocational + Abi","1","","","","8"
"Other","1995","35-65 y.","higher vocational","2","","","","8"
"Other","1995","35-65 y.","higher education","5","","","","8"
"Other","1995","66 and older","vocational + Abi","","","","","8"
"Other","1995","16-34 y.","higher vocational","","","","","8"
"Other","1995","16-34 y.","higher education","1","","","","8"
"Other","1995","35-65 y.","in school","","","","","8"
"Other","1995","66 and older","in school","","","","","8"
"Other","1995","66 and older","inadequately","","","","","8"
"Other","1995","66 and older","general elemantary","","","","","8"
"Other","1995","66 and older","middle vocational","1","","","","8"
"Other","1995","66 and older","higher vocational","1","","","","8"
"Other","1995","66 and older","higher education","","","","","8"
"PDS/Linke","1995","16-34 y.","in school","7","","","","5"
"PDS/Linke","1995","35-65 y.","middle vocational","40","0.0115926938319881","0.00661572943886105","0.0165696582251151","5"
"PDS/Linke","1995","35-65 y.","vocational + Abi","2","","","","5"
"PDS/Linke","1995","35-65 y.","higher vocational","11","","","","5"
"PDS/Linke","1995","35-65 y.","higher education","78","0.0812827187471091","0.060466149772744","0.102099287721474","5"
"PDS/Linke","1995","66 and older","in school","","","","","5"
"PDS/Linke","1995","66 and older","inadequately","","","","","5"
"PDS/Linke","1995","66 and older","general elemantary","5","","","","5"
"PDS/Linke","1995","16-34 y.","inadequately","","","","","5"
"PDS/Linke","1995","16-34 y.","general elemantary","9","","","","5"
"PDS/Linke","1995","16-34 y.","middle vocational","47","0.0437038783979632","0.0299442612007725","0.0574634955951538","5"
"PDS/Linke","1995","16-34 y.","vocational + Abi","7","","","","5"
"PDS/Linke","1995","16-34 y.","higher vocational","1","","","","5"
"PDS/Linke","1995","16-34 y.","higher education","18","","","","5"
"PDS/Linke","1995","35-65 y.","in school","","","","","5"
"PDS/Linke","1995","35-65 y.","inadequately","","","","","5"
"PDS/Linke","1995","35-65 y.","general elemantary","4","","","","5"
"PDS/Linke","1995","66 and older","middle vocational","15","","","","5"
"PDS/Linke","1995","66 and older","vocational + Abi","","","","","5"
"PDS/Linke","1995","66 and older","higher vocational","2","","","","5"
"PDS/Linke","1995","66 and older","higher education","22","","","","5"
"SPD","1995","16-34 y.","in school","28","","","","1"
"SPD","1995","16-34 y.","inadequately","13","","","","1"
"SPD","1995","16-34 y.","general elemantary","91","0.403372672356137","0.337179732443999","0.469565612268275","1"
"SPD","1995","16-34 y.","middle vocational","360","0.423577636899943","0.390320329304686","0.456834944495201","1"
"SPD","1995","16-34 y.","vocational + Abi","50","0.357712549457079","0.278028297971237","0.437396800942922","1"
"SPD","1995","16-34 y.","higher vocational","38","0.347256163664372","0.252510662970531","0.442001664358212","1"
"SPD","1995","16-34 y.","higher education","78","0.369070022315434","0.305013285482937","0.433126759147932","1"
"SPD","1995","35-65 y.","in school","","","","","1"
"SPD","1995","35-65 y.","inadequately","50","0.706441359324156","0.597398763284723","0.81548395536359","1"
"SPD","1995","35-65 y.","general elemantary","239","0.54624042347671","0.49998390891126","0.59249693804216","1"
"SPD","1995","35-65 y.","middle vocational","834","0.474630371984103","0.451412916523621","0.497847827444585","1"
"SPD","1995","35-65 y.","vocational + Abi","31","0.315619796899961","0.221162077888146","0.410077515911776","1"
"SPD","1995","35-65 y.","higher vocational","107","0.439395326163999","0.378598041668854","0.500192610659145","1"
"SPD","1995","35-65 y.","higher education","204","0.293642698394935","0.258949773265612","0.328335623524258","1"
"SPD","1995","66 and older","in school","","","","","1"
"SPD","1995","66 and older","inadequately","7","","","","1"
"SPD","1995","66 and older","general elemantary","119","0.474389665111498","0.413458736698463","0.535320593524534","1"
"SPD","1995","66 and older","middle vocational","181","0.396673626670243","0.350488485607097","0.44285876773339","1"
"SPD","1995","66 and older","vocational + Abi","5","","","","1"
"SPD","1995","66 and older","higher vocational","13","","","","1"
"SPD","1995","66 and older","higher education","27","","","","1"
"AfD","1996","16-34 y.","in school","","","","","7"
"AfD","1996","16-34 y.","inadequately","","","","","7"
"AfD","1996","16-34 y.","middle vocational","","","","","7"
"AfD","1996","35-65 y.","middle vocational","","","","","7"
"AfD","1996","16-34 y.","general elemantary","","","","","7"
"AfD","1996","35-65 y.","general elemantary","","","","","7"
"AfD","1996","16-34 y.","vocational + Abi","","","","","7"
"AfD","1996","16-34 y.","higher vocational","","","","","7"
"AfD","1996","35-65 y.","in school","","","","","7"
"AfD","1996","16-34 y.","higher education","","","","","7"
"AfD","1996","35-65 y.","inadequately","","","","","7"
"AfD","1996","35-65 y.","vocational + Abi","","","","","7"
"AfD","1996","35-65 y.","higher vocational","","","","","7"
"AfD","1996","35-65 y.","higher education","","","","","7"
"AfD","1996","66 and older","in school","","","","","7"
"AfD","1996","66 and older","inadequately","","","","","7"
"AfD","1996","66 and older","general elemantary","","","","","7"
"AfD","1996","66 and older","middle vocational","","","","","7"
"AfD","1996","66 and older","vocational + Abi","","","","","7"
"AfD","1996","66 and older","higher vocational","","","","","7"
"AfD","1996","66 and older","higher education","","","","","7"
"CDU/CSU","1996","16-34 y.","inadequately","6","","","","2"
"CDU/CSU","1996","16-34 y.","in school","24","","","","2"
"CDU/CSU","1996","16-34 y.","general elemantary","53","0.291564784005852","0.226941519188428","0.356188048823277","2"
"CDU/CSU","1996","16-34 y.","middle vocational","278","0.39169135607833","0.356402432671575","0.426980279485085","2"
"CDU/CSU","1996","16-34 y.","vocational + Abi","33","0.29980530836108","0.220740667611721","0.378869949110438","2"
"CDU/CSU","1996","16-34 y.","higher vocational","36","0.42860898869375","0.325795421610701","0.5314225557768","2"
"CDU/CSU","1996","16-34 y.","higher education","73","0.327362025984701","0.266849268730952","0.38787478323845","2"
"CDU/CSU","1996","35-65 y.","in school","","","","","2"
"CDU/CSU","1996","66 and older","vocational + Abi","5","","","","2"
"CDU/CSU","1996","66 and older","higher vocational","35","0.728097709288027","0.60716391340608","0.849031505169975","2"
"CDU/CSU","1996","66 and older","higher education","37","0.4220547243802","0.323258529871059","0.520850918889342","2"
"CDU/CSU","1996","35-65 y.","inadequately","15","","","","2"
"CDU/CSU","1996","35-65 y.","general elemantary","164","0.414169717825098","0.365897953228701","0.462441482421495","2"
"CDU/CSU","1996","35-65 y.","middle vocational","732","0.455123084137158","0.431043834694022","0.479202333580294","2"
"CDU/CSU","1996","35-65 y.","vocational + Abi","30","0.331644803741768","0.225093756555396","0.43819585092814","2"
"CDU/CSU","1996","35-65 y.","higher vocational","112","0.41708626114572","0.357381009482133","0.476791512809307","2"
"CDU/CSU","1996","35-65 y.","higher education","219","0.369008650787346","0.331970075788201","0.406047225786491","2"
"CDU/CSU","1996","66 and older","in school","","","","","2"
"CDU/CSU","1996","66 and older","inadequately","3","","","","2"
"CDU/CSU","1996","66 and older","general elemantary","122","0.508640302128926","0.443749100276397","0.573531503981454","2"
"CDU/CSU","1996","66 and older","middle vocational","215","0.513746078718784","0.466227937451145","0.561264219986423","2"
"FDP","1996","16-34 y.","general elemantary","1","","","","3"
"FDP","1996","16-34 y.","inadequately","","","","","3"
"FDP","1996","16-34 y.","middle vocational","6","","","","3"
"FDP","1996","16-34 y.","in school","1","","","","3"
"FDP","1996","35-65 y.","in school","","","","","3"
"FDP","1996","35-65 y.","middle vocational","23","","","","3"
"FDP","1996","35-65 y.","vocational + Abi","5","","","","3"
"FDP","1996","16-34 y.","vocational + Abi","1","","","","3"
"FDP","1996","16-34 y.","higher vocational","2","","","","3"
"FDP","1996","16-34 y.","higher education","4","","","","3"
"FDP","1996","35-65 y.","higher vocational","7","","","","3"
"FDP","1996","35-65 y.","inadequately","1","","","","3"
"FDP","1996","35-65 y.","general elemantary","5","","","","3"
"FDP","1996","35-65 y.","higher education","32","0.0533546523498738","0.0361040568075229","0.0706052478922247","3"
"FDP","1996","66 and older","in school","","","","","3"
"FDP","1996","66 and older","inadequately","","","","","3"
"FDP","1996","66 and older","general elemantary","4","","","","3"
"FDP","1996","66 and older","middle vocational","17","","","","3"
"FDP","1996","66 and older","vocational + Abi","1","","","","3"
"FDP","1996","66 and older","higher vocational","1","","","","3"
"FDP","1996","66 and older","higher education","4","","","","3"
"Grüne","1996","35-65 y.","higher education","124","0.21964573208049","0.187867364617965","0.251424099543015","4"
"Grüne","1996","16-34 y.","general elemantary","34","0.176862267704706","0.122609095061291","0.231115440348122","4"
"Grüne","1996","35-65 y.","middle vocational","86","0.0536821880083927","0.04278378355715","0.0645805924596354","4"
"Grüne","1996","35-65 y.","vocational + Abi","14","","","","4"
"Grüne","1996","16-34 y.","inadequately","2","","","","4"
"Grüne","1996","16-34 y.","middle vocational","113","0.153972176279429","0.127879545513342","0.180064807045515","4"
"Grüne","1996","35-65 y.","higher vocational","24","","","","4"
"Grüne","1996","35-65 y.","in school","","","","","4"
"Grüne","1996","16-34 y.","in school","22","","","","4"
"Grüne","1996","66 and older","in school","","","","","4"
"Grüne","1996","66 and older","middle vocational","3","","","","4"
"Grüne","1996","66 and older","inadequately","","","","","4"
"Grüne","1996","66 and older","general elemantary","","","","","4"
"Grüne","1996","16-34 y.","vocational + Abi","40","0.379201306544543","0.29547468920841","0.462927923880676","4"
"Grüne","1996","16-34 y.","higher education","61","0.282395126765949","0.224343634293372","0.340446619238526","4"
"Grüne","1996","16-34 y.","higher vocational","14","","","","4"
"Grüne","1996","35-65 y.","inadequately","2","","","","4"
"Grüne","1996","35-65 y.","general elemantary","22","","","","4"
"Grüne","1996","66 and older","vocational + Abi","","","","","4"
"Grüne","1996","66 and older","higher vocational","1","","","","4"
"Grüne","1996","66 and older","higher education","4","","","","4"
"NPD","1996","16-34 y.","in school","2","","","","6"
"NPD","1996","16-34 y.","inadequately","1","","","","6"
