"party","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Other","1996","Lower Saxony","Rural Area","2","","",""
"Other","1996","Bremen","Urban Area","","","",""
"Other","1996","Bremen","Rural Area","","","",""
"Other","1996","North Rhine-Westphalia","Urban Area","7","","",""
"Other","1996","North Rhine-Westphalia","Rural Area","","","",""
"Other","1996","Hesse","Urban Area","2","","",""
"Other","1996","Hesse","Rural Area","","","",""
"Other","1996","Rhineland-Palatinate,Saarland","Urban Area","2","","",""
"Other","1996","Rhineland-Palatinate,Saarland","Rural Area","1","","",""
"Other","1996","Baden-Württemberg","Urban Area","4","","",""
"Other","1996","Baden-Württemberg","Rural Area","","","",""
"Other","1996","Bavaria","Urban Area","6","","",""
"Other","1996","Bavaria","Rural Area","7","","",""
"Other","1996","Berlin","Urban Area","5","","",""
"Other","1996","Berlin","Rural Area","","","",""
"Other","1996","Brandenburg","Urban Area","","","",""
"Other","1996","Brandenburg","Rural Area","2","","",""
"Other","1996","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Other","1996","Mecklenburg-Western Pomerania","Rural Area","2","","",""
"Other","1996","Saxony","Urban Area","","","",""
"Other","1996","Saxony","Rural Area","","","",""
"Other","1996","Saxony-Anhalt","Urban Area","1","","",""
"Other","1996","Saxony-Anhalt","Rural Area","3","","",""
"Other","1996","Thuringia","Urban Area","","","",""
"Other","1996","Thuringia","Rural Area","2","","",""
"CDU/CSU","1997","Schleswig-Holstein","Urban Area","18","","",""
"CDU/CSU","1997","Schleswig-Holstein","Rural Area","30","0.459676431217559","0.346126910482387","0.573225951952732"
"CDU/CSU","1997","Hamburg","Urban Area","18","","",""
"CDU/CSU","1997","Hamburg","Rural Area","","","",""
"CDU/CSU","1997","Lower Saxony","Urban Area","66","0.293509528427192","0.235656796872959","0.351362259981424"
"CDU/CSU","1997","Lower Saxony","Rural Area","100","0.475498224305517","0.41151176288818","0.539484685722854"
"CDU/CSU","1997","Bremen","Urban Area","16","","",""
"CDU/CSU","1997","Bremen","Rural Area","","","",""
"CDU/CSU","1997","North Rhine-Westphalia","Urban Area","417","0.396086132155459","0.36755733639584","0.424614927915078"
"CDU/CSU","1997","North Rhine-Westphalia","Rural Area","14","","",""
"CDU/CSU","1997","Hesse","Urban Area","101","0.332571154260975","0.281031636582225","0.384110671939724"
"CDU/CSU","1997","Hesse","Rural Area","19","","",""
"CDU/CSU","1997","Rhineland-Palatinate,Saarland","Urban Area","105","0.450373718875134","0.389897910483287","0.510849527266981"
"CDU/CSU","1997","Rhineland-Palatinate,Saarland","Rural Area","18","","",""
"CDU/CSU","1997","Baden-Württemberg","Urban Area","205","0.441046106279665","0.399361104060273","0.482731108499058"
"CDU/CSU","1997","Baden-Württemberg","Rural Area","39","0.47725279080448","0.368478645029947","0.586026936579013"
"CDU/CSU","1997","Bavaria","Urban Area","161","0.495993059838084","0.441382552227323","0.550603567448845"
"CDU/CSU","1997","Bavaria","Rural Area","167","0.545881753201724","0.490723603734023","0.601039902669424"
"CDU/CSU","1997","Berlin","Urban Area","59","0.273259291496716","0.215031000339834","0.331487582653597"
"CDU/CSU","1997","Berlin","Rural Area","","","",""
"CDU/CSU","1997","Brandenburg","Urban Area","2","","",""
"CDU/CSU","1997","Brandenburg","Rural Area","52","0.28526339592057","0.219299260494698","0.351227531346443"
"CDU/CSU","1997","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"CDU/CSU","1997","Mecklenburg-Western Pomerania","Rural Area","48","0.39886731762189","0.307774109345175","0.489960525898606"
"CDU/CSU","1997","Saxony","Urban Area","71","0.406315659485212","0.332701795749336","0.479929523221087"
"CDU/CSU","1997","Saxony","Rural Area","80","0.54483931952726","0.467677103864826","0.622001535189694"
"CDU/CSU","1997","Saxony-Anhalt","Urban Area","23","","",""
"CDU/CSU","1997","Saxony-Anhalt","Rural Area","61","0.383184504144864","0.302363861808974","0.464005146480755"
"CDU/CSU","1997","Thuringia","Urban Area","17","","",""
"CDU/CSU","1997","Thuringia","Rural Area","41","0.317709874994822","0.232615849216435","0.402803900773209"
"SPD","1997","Schleswig-Holstein","Urban Area","36","0.497360126396717","0.379385802593208","0.615334450200226"
"SPD","1997","Schleswig-Holstein","Rural Area","32","0.371685114354316","0.261579747117544","0.481790481591089"
"SPD","1997","Hamburg","Urban Area","31","0.580249530869209","0.453239772927439","0.70725928881098"
"SPD","1997","Hamburg","Rural Area","","","",""
"SPD","1997","Lower Saxony","Urban Area","127","0.517911754523571","0.454429730127781","0.581393778919361"
"SPD","1997","Lower Saxony","Rural Area","110","0.432326653206735","0.368852718658945","0.495800587754525"
"SPD","1997","Bremen","Urban Area","19","","",""
"SPD","1997","Bremen","Rural Area","","","",""
"SPD","1997","North Rhine-Westphalia","Urban Area","554","0.468620464902211","0.439512344840183","0.497728584964239"
"SPD","1997","North Rhine-Westphalia","Rural Area","15","","",""
"SPD","1997","Hesse","Urban Area","163","0.512811354645772","0.458132051624227","0.567490657667317"
"SPD","1997","Hesse","Rural Area","38","0.645114492250361","0.52967918726108","0.760549797239642"
"SPD","1997","Rhineland-Palatinate,Saarland","Urban Area","118","0.416668227545502","0.356742346815149","0.476594108275854"
"SPD","1997","Rhineland-Palatinate,Saarland","Rural Area","22","","",""
"SPD","1997","Baden-Württemberg","Urban Area","224","0.349221684344478","0.30919800799414","0.389245360694816"
"SPD","1997","Baden-Württemberg","Rural Area","36","0.459426713158968","0.350898914597322","0.567954511720615"
"SPD","1997","Bavaria","Urban Area","122","0.387816478222678","0.33459657236255","0.441036384082806"
"SPD","1997","Bavaria","Rural Area","100","0.300641502022616","0.249843068896314","0.351439935148917"
"SPD","1997","Berlin","Urban Area","88","0.402283464455761","0.338211128469039","0.466355800442483"
"SPD","1997","Berlin","Rural Area","","","",""
"SPD","1997","Brandenburg","Urban Area","8","","",""
"SPD","1997","Brandenburg","Rural Area","63","0.358874421335608","0.288800786909864","0.428948055761353"
"SPD","1997","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"SPD","1997","Mecklenburg-Western Pomerania","Rural Area","31","0.33361662645111","0.245901898401727","0.421331354500493"
"SPD","1997","Saxony","Urban Area","39","0.254923682785234","0.189602279288722","0.320245086281745"
"SPD","1997","Saxony","Rural Area","32","0.196348606947788","0.13479750070394","0.257899713191637"
"SPD","1997","Saxony-Anhalt","Urban Area","27","","",""
"SPD","1997","Saxony-Anhalt","Rural Area","43","0.349598111882733","0.27032678516684","0.428869438598626"
"SPD","1997","Thuringia","Urban Area","16","","",""
"SPD","1997","Thuringia","Rural Area","44","0.381967721106163","0.293166675038397","0.470768767173928"
"FDP","1997","Schleswig-Holstein","Urban Area","3","","",""
"FDP","1997","Schleswig-Holstein","Rural Area","4","","",""
"FDP","1997","Hamburg","Urban Area","1","","",""
"FDP","1997","Hamburg","Rural Area","","","",""
"FDP","1997","Lower Saxony","Urban Area","6","","",""
"FDP","1997","Lower Saxony","Rural Area","4","","",""
"FDP","1997","Bremen","Urban Area","2","","",""
"FDP","1997","Bremen","Rural Area","","","",""
"FDP","1997","North Rhine-Westphalia","Urban Area","23","","",""
"FDP","1997","North Rhine-Westphalia","Rural Area","","","",""
"FDP","1997","Hesse","Urban Area","6","","",""
"FDP","1997","Hesse","Rural Area","2","","",""
"FDP","1997","Rhineland-Palatinate,Saarland","Urban Area","3","","",""
"FDP","1997","Rhineland-Palatinate,Saarland","Rural Area","3","","",""
"FDP","1997","Baden-Württemberg","Urban Area","17","","",""
"FDP","1997","Baden-Württemberg","Rural Area","","","",""
"FDP","1997","Bavaria","Urban Area","7","","",""
"FDP","1997","Bavaria","Rural Area","2","","",""
"FDP","1997","Berlin","Urban Area","2","","",""
"FDP","1997","Berlin","Rural Area","","","",""
"FDP","1997","Brandenburg","Urban Area","","","",""
"FDP","1997","Brandenburg","Rural Area","3","","",""
"FDP","1997","Mecklenburg-Western Pomerania","Urban Area","","","",""
"FDP","1997","Mecklenburg-Western Pomerania","Rural Area","4","","",""
"FDP","1997","Saxony","Urban Area","5","","",""
"FDP","1997","Saxony","Rural Area","5","","",""
"FDP","1997","Saxony-Anhalt","Urban Area","","","",""
"FDP","1997","Saxony-Anhalt","Rural Area","5","","",""
"FDP","1997","Thuringia","Urban Area","","","",""
"FDP","1997","Thuringia","Rural Area","1","","",""
"Grüne","1997","Schleswig-Holstein","Urban Area","9","","",""
"Grüne","1997","Schleswig-Holstein","Rural Area","6","","",""
"Grüne","1997","Hamburg","Urban Area","8","","",""
"Grüne","1997","Hamburg","Rural Area","","","",""
"Grüne","1997","Lower Saxony","Urban Area","31","0.128578509416444","0.0860521760890754","0.171104842743813"
"Grüne","1997","Lower Saxony","Rural Area","13","","",""
"Grüne","1997","Bremen","Urban Area","4","","",""
"Grüne","1997","Bremen","Rural Area","","","",""
"Grüne","1997","North Rhine-Westphalia","Urban Area","117","0.0989290430827821","0.0815132795181374","0.116344806647427"
"Grüne","1997","North Rhine-Westphalia","Rural Area","1","","",""
"Grüne","1997","Hesse","Urban Area","41","0.0990439413579161","0.0663654997776323","0.1317223829382"
"Grüne","1997","Hesse","Rural Area","5","","",""
"Grüne","1997","Rhineland-Palatinate,Saarland","Urban Area","21","","",""
"Grüne","1997","Rhineland-Palatinate,Saarland","Rural Area","5","","",""
"Grüne","1997","Baden-Württemberg","Urban Area","75","0.125949334105923","0.0980935054910814","0.153805162720764"
"Grüne","1997","Baden-Württemberg","Rural Area","4","","",""
"Grüne","1997","Bavaria","Urban Area","23","","",""
"Grüne","1997","Bavaria","Rural Area","28","","",""
"Grüne","1997","Berlin","Urban Area","36","0.156439073249847","0.108972522188411","0.203905624311284"
"Grüne","1997","Berlin","Rural Area","","","",""
"Grüne","1997","Brandenburg","Urban Area","2","","",""
"Grüne","1997","Brandenburg","Rural Area","10","","",""
"Grüne","1997","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Grüne","1997","Mecklenburg-Western Pomerania","Rural Area","3","","",""
"Grüne","1997","Saxony","Urban Area","20","","",""
"Grüne","1997","Saxony","Rural Area","6","","",""
"Grüne","1997","Saxony-Anhalt","Urban Area","1","","",""
"Grüne","1997","Saxony-Anhalt","Rural Area","7","","",""
"Grüne","1997","Thuringia","Urban Area","6","","",""
"Grüne","1997","Thuringia","Rural Area","8","","",""
"PDS/Linke","1997","Schleswig-Holstein","Urban Area","","","",""
"PDS/Linke","1997","Schleswig-Holstein","Rural Area","1","","",""
"PDS/Linke","1997","Hamburg","Urban Area","","","",""
"PDS/Linke","1997","Hamburg","Rural Area","","","",""
"PDS/Linke","1997","Lower Saxony","Urban Area","1","","",""
"PDS/Linke","1997","Lower Saxony","Rural Area","3","","",""
"PDS/Linke","1997","Bremen","Urban Area","","","",""
"PDS/Linke","1997","Bremen","Rural Area","","","",""
"PDS/Linke","1997","North Rhine-Westphalia","Urban Area","4","","",""
"PDS/Linke","1997","North Rhine-Westphalia","Rural Area","","","",""
"PDS/Linke","1997","Hesse","Urban Area","1","","",""
"PDS/Linke","1997","Hesse","Rural Area","","","",""
"PDS/Linke","1997","Rhineland-Palatinate,Saarland","Urban Area","3","","",""
"PDS/Linke","1997","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"PDS/Linke","1997","Baden-Württemberg","Urban Area","2","","",""
"PDS/Linke","1997","Baden-Württemberg","Rural Area","","","",""
"PDS/Linke","1997","Bavaria","Urban Area","2","","",""
"PDS/Linke","1997","Bavaria","Rural Area","2","","",""
"PDS/Linke","1997","Berlin","Urban Area","28","","",""
"PDS/Linke","1997","Berlin","Rural Area","","","",""
"PDS/Linke","1997","Brandenburg","Urban Area","2","","",""
"PDS/Linke","1997","Brandenburg","Rural Area","43","0.239179729408359","0.176861506390044","0.301497952426675"
"PDS/Linke","1997","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"PDS/Linke","1997","Mecklenburg-Western Pomerania","Rural Area","21","","",""
"PDS/Linke","1997","Saxony","Urban Area","28","","",""
"PDS/Linke","1997","Saxony","Rural Area","32","0.173815770024598","0.115097785714618","0.232533754334579"
"PDS/Linke","1997","Saxony-Anhalt","Urban Area","18","","",""
"PDS/Linke","1997","Saxony-Anhalt","Rural Area","22","","",""
"PDS/Linke","1997","Thuringia","Urban Area","9","","",""
"PDS/Linke","1997","Thuringia","Rural Area","15","","",""
"NPD Combination","1997","Schleswig-Holstein","Urban Area","3","","",""
"NPD Combination","1997","Schleswig-Holstein","Rural Area","","","",""
"NPD Combination","1997","Hamburg","Urban Area","","","",""
"NPD Combination","1997","Hamburg","Rural Area","","","",""
"NPD Combination","1997","Lower Saxony","Urban Area","6","","",""
"NPD Combination","1997","Lower Saxony","Rural Area","2","","",""
"NPD Combination","1997","Bremen","Urban Area","","","",""
"NPD Combination","1997","Bremen","Rural Area","","","",""
"NPD Combination","1997","North Rhine-Westphalia","Urban Area","5","","",""
"NPD Combination","1997","North Rhine-Westphalia","Rural Area","","","",""
"NPD Combination","1997","Hesse","Urban Area","7","","",""
"NPD Combination","1997","Hesse","Rural Area","1","","",""
"NPD Combination","1997","Rhineland-Palatinate,Saarland","Urban Area","5","","",""
"NPD Combination","1997","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"NPD Combination","1997","Baden-Württemberg","Urban Area","17","","",""
"NPD Combination","1997","Baden-Württemberg","Rural Area","2","","",""
"NPD Combination","1997","Bavaria","Urban Area","4","","",""
"NPD Combination","1997","Bavaria","Rural Area","11","","",""
"NPD Combination","1997","Berlin","Urban Area","8","","",""
"NPD Combination","1997","Berlin","Rural Area","","","",""
"NPD Combination","1997","Brandenburg","Urban Area","","","",""
"NPD Combination","1997","Brandenburg","Rural Area","8","","",""
"NPD Combination","1997","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"NPD Combination","1997","Mecklenburg-Western Pomerania","Rural Area","3","","",""
"NPD Combination","1997","Saxony","Urban Area","6","","",""
"NPD Combination","1997","Saxony","Rural Area","2","","",""
"NPD Combination","1997","Saxony-Anhalt","Urban Area","2","","",""
"NPD Combination","1997","Saxony-Anhalt","Rural Area","","","",""
"NPD Combination","1997","Thuringia","Urban Area","1","","",""
"NPD Combination","1997","Thuringia","Rural Area","5","","",""
"AfD","1997","Schleswig-Holstein","Urban Area","","","",""
"AfD","1997","Schleswig-Holstein","Rural Area","","","",""
"AfD","1997","Hamburg","Urban Area","","","",""
"AfD","1997","Hamburg","Rural Area","","","",""
"AfD","1997","Lower Saxony","Urban Area","","","",""
"AfD","1997","Lower Saxony","Rural Area","","","",""
"AfD","1997","Bremen","Urban Area","","","",""
"AfD","1997","Bremen","Rural Area","","","",""
"AfD","1997","North Rhine-Westphalia","Urban Area","","","",""
"AfD","1997","North Rhine-Westphalia","Rural Area","","","",""
"AfD","1997","Hesse","Urban Area","","","",""
"AfD","1997","Hesse","Rural Area","","","",""
"AfD","1997","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"AfD","1997","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"AfD","1997","Baden-Württemberg","Urban Area","","","",""
"AfD","1997","Baden-Württemberg","Rural Area","","","",""
"AfD","1997","Bavaria","Urban Area","","","",""
"AfD","1997","Bavaria","Rural Area","","","",""
"AfD","1997","Berlin","Urban Area","","","",""
"AfD","1997","Berlin","Rural Area","","","",""
"AfD","1997","Brandenburg","Urban Area","","","",""
"AfD","1997","Brandenburg","Rural Area","","","",""
"AfD","1997","Mecklenburg-Western Pomerania","Urban Area","","","",""
"AfD","1997","Mecklenburg-Western Pomerania","Rural Area","","","",""
"AfD","1997","Saxony","Urban Area","","","",""
"AfD","1997","Saxony","Rural Area","","","",""
"AfD","1997","Saxony-Anhalt","Urban Area","","","",""
"AfD","1997","Saxony-Anhalt","Rural Area","","","",""
"AfD","1997","Thuringia","Urban Area","","","",""
"AfD","1997","Thuringia","Rural Area","","","",""
"Other","1997","Schleswig-Holstein","Urban Area","","","",""
"Other","1997","Schleswig-Holstein","Rural Area","1","","",""
"Other","1997","Hamburg","Urban Area","","","",""
"Other","1997","Hamburg","Rural Area","","","",""
"Other","1997","Lower Saxony","Urban Area","1","","",""
"Other","1997","Lower Saxony","Rural Area","2","","",""
"Other","1997","Bremen","Urban Area","","","",""
"Other","1997","Bremen","Rural Area","","","",""
"Other","1997","North Rhine-Westphalia","Urban Area","9","","",""
"Other","1997","North Rhine-Westphalia","Rural Area","1","","",""
"Other","1997","Hesse","Urban Area","2","","",""
"Other","1997","Hesse","Rural Area","1","","",""
"Other","1997","Rhineland-Palatinate,Saarland","Urban Area","5","","",""
"Other","1997","Rhineland-Palatinate,Saarland","Rural Area","1","","",""
